YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 08 07 18 238  4.0  5.1   .63  6.67  4.97 164 1015.6  23.5  25.0   7.3 99.0
1999 08 07 19 209  3.0  3.7   .62  6.25  5.07 156 1015.1  23.7  25.2   8.5 99.0
1999 08 07 20 201  3.9  4.7   .57  6.67  5.27 146 1014.8  23.8  25.1   6.4 99.0
1999 08 07 21 195  6.2  7.5   .60  7.14  5.52 147 1014.6  23.8  25.0   9.6 99.0
1999 08 07 22 196  8.2  9.7   .62  7.14  4.16 146 1014.4  23.8  25.0  12.6 99.0
1999 08 07 23 188  7.7  8.9   .75  2.86  3.76 207 1014.2  23.8  24.6  13.2 99.0
1999 08 08 00 180  7.8  9.0   .71  6.67  4.06 156 1014.1  24.2  24.5  14.5 99.0
1999 08 08 01 182  8.0  9.9   .78  3.57  3.98 195 1014.0  24.3  24.5  15.3 99.0
1999 08 08 02 195  8.5 10.0   .90  4.00  4.05 204 1014.2  24.5  24.5  17.3 99.0
1999 08 08 03 197  7.5  9.4   .98  4.55  4.18 195 1014.1  24.5  24.5  19.5 99.0
1999 08 08 04 198  8.6 10.1  1.16  4.76  4.34 208 1013.8  24.6  24.5  20.1 99.0
1999 08 08 05 196  8.1  9.8  1.31  5.00  4.54 203 1013.3  24.6  24.3  20.6 99.0
1999 08 08 06 196  7.9  9.7  1.40  5.00  4.49 211 1012.6  24.5  24.3  21.2 99.0
1999 08 08 07 190  7.4  8.5  1.28  5.00  4.44 202 1011.9  24.5  24.3  21.9 99.0
1999 08 08 08 192  6.9  8.2  1.25  5.00  4.42 205 1011.7  24.6  24.3  22.1 99.0
1999 08 08 09 186  6.4  7.6  1.23  5.00  4.36 196 1011.0  24.7  24.3  21.8 99.0
1999 08 08 10 182  7.5  8.8  1.06  5.00  4.28 181 1010.2  25.0  24.3  22.4 99.0
1999 08 08 11 175  7.9  9.9  1.11  4.76  4.31 185 1009.3  25.0  24.3  22.9 99.0
1999 08 08 12 185  8.8 10.2  1.16  5.26  4.34 182 1008.0  25.0  24.3  23.2 99.0
1999 08 08 13 195  8.9 10.7  1.28  5.00  4.39 181 1007.3  25.0  24.3  23.5 99.0
1999 08 08 14 215  8.6 10.4  1.25  5.26  4.50 173 1007.3  25.0  24.3  23.4 99.0
1999 08 08 15 226  9.7 11.9  1.27  5.26  4.40 178 1006.5  25.0  24.3  22.4 99.0
1999 08 08 16 238  7.9  9.3  1.46  5.26  4.61 185 1006.4  24.5  24.3  23.1 99.0
1999 08 08 17 230  8.9 12.4  1.25  5.56  4.63 176 1005.4  24.5  24.3  22.3 99.0
1999 08 08 18 233 10.7 13.5  1.43  5.88  4.58 183 1004.6  24.6  24.3  21.4 99.0
1999 08 08 19 251  8.6 10.0  1.52  5.56  4.63 181 1004.7  24.2  24.2  21.2 99.0
1999 08 08 20 237  7.4  8.9  1.44  6.25  4.74 173 1003.8  24.6  24.2  20.7 99.0
1999 08 08 21 228  6.8  8.2  1.52  6.67  4.94 180 1003.3  24.6  24.2  21.5 99.0
1999 08 08 22 237  6.7  7.7  1.60  6.67  5.14 176 1003.0  25.0  24.2  22.1 99.0
1999 08 08 23 241  5.7  6.7  1.66  6.67  5.42 176 1003.1  25.1  24.2  22.2 99.0
1999 08 09 00 241  5.5  6.4  1.32  6.67  5.14 178 1003.1  25.1  24.2  22.1 99.0
1999 08 09 01 244  5.5  6.3  1.52  6.67  5.50 166 1003.2  25.1  24.2  22.4 99.0
1999 08 09 02 253  5.8  6.6  1.40  7.14  5.50 167 1004.0  25.0  24.2  22.1 99.0
1999 08 09 03 265  6.2  7.2  1.39  7.14  5.12 173 1004.0  25.1  24.2  21.5 99.0
1999 08 09 04 290  7.5  9.0  1.24  7.14  4.79 174 1004.1  24.6  23.8  20.4 99.0
1999 08 09 05 298  7.2  8.9  1.25  7.14  4.80 174 1004.0  24.3  23.8  19.9 99.0
1999 08 09 06 308  9.5 11.9  1.35  7.14  4.75 167 1003.6  24.3  23.8  18.4 99.0
1999 08 09 07 317  9.4 11.1  1.43  7.14  4.72 174 1004.1  23.8  23.7  16.9 99.0
1999 08 09 08 318 10.0 11.5  1.38  6.67  4.66 175 1004.5  23.3  23.7  16.4 99.0
1999 08 09 09 311 10.8 13.0  1.44  4.76  4.42 282 1004.9  22.7  23.7  14.1 99.0
1999 08 09 10 324 10.0 11.8  1.42  4.76  4.44 301 1005.6  22.0  23.5  14.0 99.0
1999 08 09 11 326  9.6 11.4  1.41  7.14  4.60 177 1006.6  21.2  23.5  13.2 99.0
1999 08 09 12 331  8.7 10.6  1.33  4.76  4.43 284 1007.5  20.6  23.5  12.1 99.0
1999 08 09 13 341  9.6 12.2  1.36  7.14  4.29 168 1008.3  20.3  23.5   6.6 99.0
1999 08 09 14 337  9.7 12.4  1.37  4.00  4.21 343 1008.7  20.1  23.5   6.8 99.0
1999 08 09 15 333  8.0 10.7  1.28  4.35  4.24 340 1009.3  20.0  23.5   6.3 99.0
1999 08 09 16 328  7.4  9.5  1.08  4.35  4.12 347 1008.8  20.3  23.5   4.0 99.0
1999 08 09 17 338  6.8  8.7   .97  4.00  4.09 352 1009.4  20.4  23.7   2.8 99.0
1999 08 09 18 348  5.5  6.7   .82  3.85  4.08 342 1009.4  20.7  23.8   2.3 99.0
1999 08 09 19 304  2.2  3.6   .70  3.57  4.17 356 1009.4  21.2  23.8   1.1 99.0
1999 08 09 20 252  3.3  4.3   .62  6.67  4.23 175 1009.2  21.4  23.8   3.7 99.0
1999 08 09 21 225  3.8  4.7   .58  6.67  4.54 165 1008.8  21.9  23.8   4.9 99.0
1999 08 09 22 206  2.5  3.2   .53  6.67  5.30 166 1008.6  22.2  23.8   3.2 99.0
1999 08 09 23 177  2.9  3.5   .52  6.67  5.36 165 1008.8  22.1  23.8   6.1 99.0
1999 08 10 00 169  2.6  3.4   .50  7.14  5.57 133 1009.6  22.2  23.8   5.8 99.0
1999 08 10 01 193  3.9  4.6   .46  6.67  5.90 147 1010.3  22.2  23.7   4.8 99.0
1999 08 10 02 213  3.5  4.8   .42  6.67  6.24 145 1011.0  22.6  23.7   4.7 99.0
1999 08 10 03 223  4.4  5.6   .45  7.69  6.24 122 1011.0  22.2  23.5   8.9 99.0
1999 08 10 04 218  4.7  5.7   .49  6.25  5.01 152 1010.4  22.3  23.5   9.1 99.0
1999 08 10 05 336  3.5 10.4   .53  6.25  4.35 155 1010.3  22.5  23.6   7.0 99.0
1999 08 10 06  21  8.2  9.8   .70  3.03  3.57   6 1010.9  20.8  23.6   3.7 99.0
1999 08 10 07  18  7.7  8.9   .94  3.70  3.73  16 1010.9  20.6  23.5   4.6 99.0
1999 08 10 08  17  7.1  8.5   .89  3.85  3.80  30 1010.6  20.4  23.5   4.8 99.0
1999 08 10 09  16  6.3  7.6   .76  3.45  3.71  36 1011.1  20.3  23.5   6.2 99.0
1999 08 10 10  21  4.4  5.3   .69  3.45  3.79  35 1011.7  19.9  23.5   3.9 99.0
1999 08 10 11  24  4.2  5.1   .65  7.69  4.31 165 1011.8  19.8  23.5   5.8 99.0
1999 08 10 12  23  3.1  4.8   .57  7.69  4.40 170 1011.9  19.6  23.5   6.2 99.0
1999 08 10 13  31  2.9  4.4   .53  7.69  4.60 157 1012.5  19.6  23.4   6.6 99.0
1999 08 10 14  25  2.4  3.7   .51  8.33  4.75 152 1012.5  19.6  23.4   7.1 99.0
1999 08 10 15  35  1.9  3.2   .56  7.69  5.10 154 1012.5  19.8  23.4   5.3 99.0
1999 08 10 16  53  1.5  2.8   .52  7.69  5.02 152 1013.0  19.8  23.5   4.4 99.0
1999 08 10 17  87  1.6  3.0   .53  7.69  5.24 154 1012.7  20.5  24.0   6.2 99.0
1999 08 10 18 123  1.0  2.0   .58  7.69  5.39 163 1012.5  20.4  24.3   5.1 99.0
1999 08 10 19 186  1.0  2.1   .53  7.69  5.69 165 1011.9  20.7  24.3   5.5 99.0
1999 08 10 20 132  1.8  2.6   .53  7.14  5.93 159 1011.1  20.7  25.0   6.4 99.0
1999 08 10 21 157  3.7  4.8   .56  7.14  6.16 160 1010.9  20.8  24.6   8.0 99.0
1999 08 10 22 155  4.4  5.1   .53  8.33  6.41 161 1010.2  21.4  24.3   6.9 99.0
1999 08 10 23 161  5.1  5.8   .51  7.14  6.39 165 1009.6  21.9  24.2   9.6 99.0
1999 08 11 00 173  5.9  7.1   .49  6.67  6.34 162 1009.8  22.1  23.8  10.7 99.0
1999 08 11 01 169  5.3  6.2   .49  7.69  5.03 144 1010.9  22.1  23.8  11.5 99.0
1999 08 11 02 188  6.8  9.6   .58  7.69  4.45 146 1011.6  21.8  23.7  11.3 99.0
1999 08 11 03 149  4.9  5.9   .58  8.33  4.15 155 1011.2  21.8  23.6  11.8 99.0
1999 08 11 04 133  5.0  5.8   .50  8.33  4.58 140 1011.2  22.2  23.5  11.7 99.0
1999 08 11 05 132  5.1  6.0   .51  8.33  4.74 159 1011.1  22.2  23.5  13.4 99.0
1999 08 11 06 136  6.2  7.2   .55  9.09  4.42 158 1010.9  22.7  23.5  14.6 99.0
1999 08 11 07 187  6.0  7.3   .60  7.69  3.94 154 1010.3  23.5  23.5  14.6 99.0
1999 08 11 08 197  6.6  7.8   .76  3.33  3.83 190 1010.1  23.7  23.5  17.2 99.0
1999 08 11 09 193  6.7  8.1   .77  3.70  3.90 199 1009.7  23.8  23.5  18.8 99.0
1999 08 11 10 188  7.3  8.9   .97  4.35  4.19 215 1009.8  23.8  23.5  19.0 99.0
1999 08 11 11 186 10.4 12.4  1.17  4.76  4.22 205 1009.4  23.7  23.5  19.5 99.0
1999 08 11 12 193 10.4 12.8  1.28  5.00  4.26 206 1009.3  23.7  23.5  19.5 99.0
1999 08 11 13 194 11.2 13.4  1.74  5.56  4.71 192 1009.2  23.7  23.5  19.4 99.0
1999 08 11 14 198 11.1 12.7  1.84  5.88  4.65 194 1009.3  23.5  23.5  19.7 99.0
1999 08 11 15 203 11.2 13.0  1.93  5.88  4.95 193 1009.5  23.7  23.5  19.7 99.0
1999 08 11 16 204 10.2 12.9  1.89  6.25  4.97 195 1009.5  24.2  23.5  20.0 99.0
1999 08 11 17 203  8.9 10.5  1.87  6.67  5.16 190 1009.9  24.2  23.5  19.4 99.0
1999 08 11 18 196  8.2 10.8  1.91  6.67  5.28 190 1010.0  24.2  23.5  20.2 99.0
1999 08 11 19 195  9.0 10.7  1.84  6.67  5.39 194 1009.5  24.3  23.5  19.9 99.0
1999 08 11 20 193  8.4 10.6  1.85  6.67  5.30 202 1009.5  24.3  23.5  20.5 99.0
1999 08 11 21 203  8.2 10.1  1.77  6.67  5.24 207 1009.5  24.3  23.5  20.6 99.0
1999 08 11 22 191  7.1  8.5  1.78  6.67  5.18 203 1009.5  24.3  23.5  21.0 99.0
1999 08 11 23 190  7.4  8.9  1.71  6.25  5.11 202 1009.5  24.2  23.5  21.4 99.0
1999 08 12 00 193  6.9  8.4  1.65  6.67  5.08 209 1009.6  24.2  23.4  21.0 99.0
1999 08 12 01 183  6.7  8.0  1.59  6.25  5.13 205 1010.1  23.8  23.4  21.1 99.0
1999 08 12 02 172  6.3  7.9  1.63  6.67  5.13 199 1010.8  23.8  23.4  21.6 99.0
1999 08 12 03 173  6.4  7.5  1.42  7.14  4.91 192 1011.1  24.1  23.4  21.6 99.0
1999 08 12 04 184  7.8  9.6  1.33  6.67  4.76 198 1011.1  24.2  23.4  21.4 99.0
1999 08 12 05 184  6.4  7.4  1.41  7.14  4.87 187 1011.1  23.8  23.4  21.3 99.0
1999 08 12 06 193  5.0  5.7  1.32  6.25  4.77 185 1011.2  23.8  23.4  21.8 99.0
1999 08 12 07 201  4.8  5.6  1.25  6.25  4.70 181 1011.1  23.8  23.4  22.0 99.0
1999 08 12 08 212  3.9  4.8  1.20  6.67  4.86 192 1011.2  23.7  23.4  22.0 99.0
1999 08 12 09 227  2.5  3.0  1.11  6.25  4.66 188 1011.7  23.5  23.4  21.8 99.0
1999 08 12 10 266  2.2  2.8  1.16  6.67  4.83 190 1011.9  23.0  23.4  21.6 99.0
1999 08 12 11 322  2.3  2.7  1.00  7.14  4.88 179 1012.0  23.0  23.4  21.4 99.0
1999 08 12 12 316  2.0  2.3  1.07  7.14  5.20 187 9999.0  23.0  23.4  21.3 99.0
1999 08 12 13  37   .9  1.2   .97  6.67  5.04 184 1013.2  23.5  23.4  21.9 99.0
1999 08 12 14 195   .4   .7   .99  7.14  5.36 191 1013.4  24.2  23.6  22.0 99.0
1999 08 12 15 357  4.4  5.3   .90  6.67  5.21 185 1014.0  23.1  23.7  21.8 99.0
1999 08 12 16  18  2.7  3.2   .89  6.67  5.24 183 1014.3  23.0  23.7  21.6 99.0
1999 08 12 17  12  2.2  2.9   .87  6.25  5.27 180 1014.9  23.4  23.8  21.8 99.0
1999 08 12 18  13  1.1  1.6   .80  6.67  5.30 184 1014.9  24.3  24.5  21.9 99.0
1999 08 12 19  94   .5  1.0   .85  5.88  5.32 178 1014.6  24.5  25.1  21.6 99.0
1999 08 12 20 192  2.9  4.4   .86  6.25  5.31 196 9999.0  24.6  25.1  21.3 99.0
1999 08 12 21 180  2.6  3.6   .86  6.67  5.25 187 9999.0  24.5  24.6  21.7 99.0
1999 08 12 22 169  2.4  3.1   .86  6.25  5.16 191 1013.9  24.6  24.6  22.0 99.0
1999 08 12 23 190  5.0  5.8   .85  6.25  5.14 179 1013.4  24.6  23.5  22.0 99.0
1999 08 13 00 187  4.1  4.7   .94  5.88  5.23 160 1014.1  24.3  23.5  22.3 99.0
1999 08 13 01 178  4.2  4.9   .90  6.25  5.12 168 1014.2  24.2  23.5  22.7 99.0
1999 08 13 02 180  4.5  5.4   .98  6.25  5.17 165 1014.3  24.2  23.7  22.8 99.0
1999 08 13 03 178  5.5  6.2   .92  5.88  5.26 145 1014.3  24.2  23.7  22.9 99.0
1999 08 13 04 183  5.7  6.4   .94  6.25  5.15 152 1014.2  24.2  23.7  22.9 99.0
1999 08 13 05 183  5.9  6.8   .91  6.25  5.23 162 1014.3  24.3  23.7  22.9 99.0
1999 08 13 06 182  5.5  6.6   .84  6.25  4.96 157 1014.2  24.2  23.5  23.1 99.0
1999 08 13 07 183  5.1  5.8   .86  6.25  4.91 163 1013.9  24.2  23.5  23.1 99.0
1999 08 13 08 184  5.4  6.1   .84  5.88  4.76 156 1013.5  24.2  23.7  22.9 99.0
1999 08 13 09 186  5.4  6.4   .89  5.88  4.69 167 1013.7  24.3  23.5  22.8 99.0
1999 08 13 10 192  5.7  7.3   .84  5.88  4.51 161 1014.3  24.3  23.5  23.1 99.0
1999 08 13 11 184  4.0  4.6   .83  5.88  4.57 166 1014.8  24.2  23.4  23.2 99.0
1999 08 13 12 196  5.4  6.4   .79  5.26  4.56 183 1014.7  24.3  23.0  23.1 99.0
1999 08 13 13 195  4.0  4.8   .78  5.56  4.53 174 1014.8  24.3  23.0  23.1 99.0
1999 08 13 14 185  3.1  3.6   .79  5.56  4.70 171 1014.8  24.3  23.0  23.3 99.0
1999 08 13 15 170  3.6  4.1   .75  7.69  4.85 125 1014.3  24.5  23.0  23.5 99.0
1999 08 13 16 180  4.9  5.7   .81  5.56  4.77 150 1014.2  24.5  23.0  23.5 99.0
1999 08 13 17 182  5.6  6.9   .78  5.26  4.63 154 1014.0  24.6  23.2  23.6 99.0
1999 08 13 18 176  6.5  7.8   .82  5.26  4.52 164 1013.4  24.6  23.4  23.5 99.0
1999 08 13 19 180  7.5  9.0   .88  5.56  4.27 134 1012.7  25.0  23.4  23.7 99.0
1999 08 13 20 180  8.3  9.6  1.00  4.55  4.16 163 1011.9  25.0  23.4  23.7 99.0
1999 08 13 21 180  9.4 10.9  1.25  4.55  4.18 168 1011.1  25.0  23.4  23.7 99.0
1999 08 13 22 180  8.3  9.8  1.30  5.00  4.32 173 1010.7  25.0  23.4  23.4 99.0
1999 08 13 23 176  9.1 11.2  1.29  4.55  4.41 179 1009.1  24.6  23.4  23.2 99.0
1999 08 14 00 176  9.9 11.5  1.37  5.26  4.35 166 1008.1  24.6  23.0  23.2 99.0
1999 08 14 01 180 10.2 12.0  1.42  5.26  4.48 174 1009.5  25.0  23.0  23.4 99.0
1999 08 14 02 182 10.3 12.2  1.42  5.56  4.47 170 1009.5  25.0  23.0  23.4 99.0
1999 08 14 03 184 10.2 12.3  1.60  5.88  4.69 172 1009.5  24.7  23.0  23.2 99.0
1999 08 14 04 187 10.2 12.5  1.60  6.25  4.87 175 1009.2  24.7  22.9  23.2 99.0
1999 08 14 05 192 10.0 11.9  1.89  6.25  5.00 174 1009.5  25.0  23.0  23.4 99.0
1999 08 14 06 192  9.9 11.8  2.07  6.25  5.33 171 1009.3  24.6  23.0  23.0 99.0
1999 08 14 07 195  9.1 11.0  1.96  6.25  5.19 183 1008.7  24.6  23.0  23.0 99.0
1999 08 14 08 293  7.5  9.9  1.80  6.25  5.24 174 1009.2  22.7  23.0  21.1 99.0
1999 08 14 09 241  4.9  6.4  1.87  6.67  5.58 171 1010.1  22.0  22.7  20.8 99.0
1999 08 14 10 184  4.7  5.9  1.65  6.67  5.44 188 1009.5  21.7  22.7  20.7 99.0
1999 08 14 11 146  4.9  6.7  1.83  7.14  5.55 188 1009.5  21.9  22.7  20.9 99.0
1999 08 14 12 138  6.0  7.3  1.67  6.67  5.45 194 1009.2  22.2  22.7  21.2 99.0
1999 08 14 13 160  6.3  7.6  1.64  7.14  5.44 187 1008.7  22.4  22.7  21.3 99.0
1999 08 14 14 176  7.0  8.4  1.71  7.14  5.39 189 1009.5  23.0  22.7  21.1 99.0
1999 08 14 15 180  6.4  7.3  1.73  7.14  5.26 188 1009.6  23.4  22.7  21.8 99.0
1999 08 14 16 204  6.9  8.0  1.68  6.67  5.34 183 1009.7  23.7  22.7  21.8 99.0
1999 08 14 17 201  7.3  8.5  1.67  7.14  5.44 179 1010.1  23.8  22.7  21.5 99.0
1999 08 14 18 205  8.2 10.7  1.56  7.14  4.94 184 1009.5  24.2  22.7  22.1 99.0
1999 08 14 19 215  8.1  9.5  1.77  7.14  5.29 181 1009.4  24.1  22.7  22.0 99.0
1999 08 14 20 205  7.0  8.3  1.63  7.14  5.09 183 1009.4  24.2  22.9  22.0 99.0
1999 08 14 21 200  6.4  7.5  1.63  7.14  5.22 184 1009.3  24.3  23.0  22.2 99.0
1999 08 14 22 192  6.3  7.1  1.52  6.67  5.15 189 1008.7  24.3  23.0  22.3 99.0
1999 08 14 23 187  6.9  8.2  1.35  6.67  5.03 189 1008.8  24.3  23.0  22.3 99.0
1999 08 15 00 195  6.7  7.6  1.36  6.67  4.90 187 1009.2  24.3  23.0  22.4 99.0
1999 08 15 01 193  6.5  8.0  1.38  6.67  4.98 186 1009.2  24.3  22.9  22.5 99.0
1999 08 15 02 186  6.7  7.9  1.34  6.67  4.94 185 1009.6  24.3  22.9  22.7 99.0
1999 08 15 03 221  4.9  5.7  1.36  6.67  5.07 181 1010.6  23.5  22.9  21.8 99.0
1999 08 15 04 228  7.0  8.2  1.37  6.25  5.16 168 1010.8  23.7  22.9  20.6 99.0
1999 08 15 05 237  8.9 11.2  1.35  6.25  4.76 180 1011.1  23.0  22.9  20.1 99.0
1999 08 15 06 259  3.8  4.4  1.30  6.25  4.88 168 1010.8  22.9  22.9  20.2 99.0
1999 08 15 07 276  5.0  6.2  1.29  6.67  5.03 163 1010.3  23.0  22.9  21.0 99.0
1999 08 15 08 329  4.1  4.9  1.33  6.67  5.34 168 1010.6  23.0  22.9  21.4 99.0
1999 08 15 09  12  2.4  3.2  1.32  6.67  5.48 179 1011.0  22.7  22.9  20.9 99.0
1999 08 15 10  17  2.5  3.2  1.12  6.67  5.29 178 1012.0  22.7  22.9  20.6 99.0
1999 08 15 11 357  4.7  5.4  1.12  6.25  5.31 178 1012.7  22.7  22.9  20.7 99.0
1999 08 15 12  16  2.8  3.6  1.05  6.25  5.21 184 1013.3  22.7  22.9  20.9 99.0
1999 08 15 13  32  2.2  2.8   .95  6.25  4.97 179 1013.3  22.7  22.9  20.9 99.0
1999 08 15 14 341  3.7  4.4   .91  5.88  5.01 176 1014.1  22.7  22.9  20.8 99.0
1999 08 15 15 329  4.3  4.9   .88  5.88  5.14 179 1014.8  22.7  22.9  20.6 99.0
1999 08 15 16 343  4.0  4.9   .87  5.88  5.03 169 1014.9  22.9  23.0  20.7 99.0
1999 08 15 17 353  5.8  7.0   .78  5.88  4.94 168 1014.9  22.7  23.0  20.6 99.0
1999 08 15 18 343  7.1  8.4   .85  6.67  4.23 155 1015.2  22.2  23.0  20.2 99.0
1999 08 15 19  15  5.5  6.3   .93  6.25  4.22 160 1015.8  21.9  22.9  20.1 99.0
1999 08 15 20  18  4.9  5.9   .93  6.67  4.36 157 1015.9  21.8  23.0  19.7 99.0
1999 08 15 21  53  5.6  6.4   .93  6.25  4.73 164 1016.3  20.6  22.9  19.4 99.0
1999 08 15 22  45  5.0  5.9   .99  6.25  4.63 155 1016.7  20.4  23.0  19.1 99.0
1999 08 15 23  63  4.1  5.1  1.03  6.25  4.68 165 1017.2  20.6  23.0  18.8 99.0
1999 08 16 00  51  4.7  5.4  1.02  6.67  4.75 175 1017.9  21.1  23.0  18.7 99.0
1999 08 16 01  46  3.4  4.0  1.01  5.26  4.73 103 1018.8  21.2  23.0  18.7 99.0
1999 08 16 02  42  4.6  5.4  1.05  5.26  5.00 114 1019.4  21.2  23.0  18.2 99.0
1999 08 16 03  33  5.3  6.2  1.03  6.67  5.27 157 1019.6  21.1  23.0  18.2 99.0
1999 08 16 04  37  4.6  5.4  1.00  6.67  5.11 154 1020.2  20.7  23.0  17.8 99.0
1999 08 16 05  22  2.9  3.7   .99  5.56  5.06 137 1020.5  20.7  23.0  17.9 99.0
1999 08 16 06  25  2.7  3.9   .92  7.14  5.24 136 1020.5  20.7  23.0  17.6 99.0
1999 08 16 07   2  2.6  3.2   .90  6.67  5.57 140 1020.7  20.7  23.0  17.8 99.0
1999 08 16 08   3  2.4  3.0   .84  6.67  5.43 142 1020.8  20.7  23.0  17.7 99.0
1999 08 16 09  41  1.9  2.8   .88  7.14  5.51 136 1021.0  20.9  23.0  17.6 99.0
1999 08 16 10 346  2.9  4.0   .81  6.67  5.47 148 1021.3  21.1  23.0  17.4 99.0
1999 08 16 11   8  4.5  5.3   .83  7.14  5.67 150 1021.9  21.1  22.9  17.8 99.0
1999 08 16 12   3  3.6  4.7   .88  7.14  5.54 153 1022.4  20.7  22.9  17.3 99.0
1999 08 16 13  55  3.6  4.8   .92  7.14  5.57 159 1022.7  20.6  22.9  17.3 99.0
1999 08 16 14  84  1.9  2.5   .91  7.14  5.46 153 1023.6  21.0  23.0  16.9 99.0
1999 08 16 15 163  1.0  1.8   .92  7.14  5.58 159 1023.9  21.4  23.4  17.2 99.0
1999 08 16 16 180   .6  1.1   .86  6.67  5.57 162 1023.6  21.9  23.5  17.3 99.0
1999 08 16 17 307   .3   .9   .86  7.14  5.51 150 1023.6  22.0  23.6  17.6 99.0
1999 08 16 18 135   .5  1.5   .85  7.14  5.51 144 1021.9  22.6  24.8  17.7 99.0
1999 08 16 19 121   .6  1.2   .88  7.14  5.86 149 1022.4  23.0  24.3  17.6 99.0
1999 08 16 20 149  1.4  2.2   .78  7.14  5.57 148 1021.9  22.7  24.9  17.5 99.0
1999 08 16 21 145  3.1  3.9   .79  7.14  5.64 163 1021.7  22.2  25.1  17.5 99.0
1999 08 16 22 156  4.6  5.5   .80  7.14  5.77 161 1021.0  22.4  24.3  17.1 99.0
1999 08 16 23 159  4.8  5.7   .73  6.67  5.82 158 1020.5  22.7  23.9  17.7 99.0
1999 08 17 00 170  4.5  5.2   .74  6.25  5.75 152 1020.4  22.7  23.7  18.1 99.0
1999 08 17 01 187  4.2  4.9   .67  6.67  5.70 155 1020.5  22.9  23.5  18.1 99.0
1999 08 17 02 198  4.5  5.0   .66  5.88  5.81 142 1020.9  23.0  23.5  18.4 99.0
1999 08 17 03 202  4.5  5.1   .61  6.25  5.76 151 1020.5  23.0  23.5  18.8 99.0
1999 08 17 04 211  4.9  5.5   .56  6.67  5.71 156 1020.3  23.0  23.5  18.9 99.0
1999 08 17 05 214  5.9  6.8   .59  6.67  5.22 152 1019.6  23.0  23.5  19.7 99.0
1999 08 17 06 210  5.8  7.1   .65  6.25  4.58 133 1019.0  23.0  23.5  20.2 99.0
1999 08 17 07 220  6.3  7.8   .72  6.25  4.09 135 1018.7  23.0  23.5  20.3 99.0
1999 08 17 08 229  5.4  6.3   .77  7.14  4.10 125 1018.6  23.0  23.5  20.3 99.0
1999 08 17 09 232  6.7  7.9   .81  6.67  4.24 134 1017.9  23.0  23.1  20.5 99.0
1999 08 17 10 229  6.3  7.3   .86  3.85  4.12 229 1018.0  23.0  23.0  20.6 99.0
1999 08 17 11 231  5.7  6.5   .85  4.00  4.16 227 1018.6  23.0  23.0  20.9 99.0
1999 08 17 12 234  6.0  7.2   .78  4.00  4.21 225 1017.6  23.0  23.4  20.8 99.0
1999 08 17 13 233  5.9  6.8   .77  4.00  4.12 214 1016.0  23.0  23.4  20.6 99.0
1999 08 17 14 230  6.1  7.2   .83  4.35  4.30 206 1015.6  22.9  23.4  20.7 99.0
1999 08 17 15 210  5.3  6.5   .85  4.17  4.16 221 1016.5  23.0  23.4  21.0 99.0
1999 08 17 16 215  5.5  6.7   .81  4.17  4.20 213 1015.8  23.4  23.4  21.6 99.0
1999 08 17 17 207  5.6  6.5   .79  4.17  4.05 215 1015.0  23.5  23.5  21.8 99.0
1999 08 17 18 196  6.7  7.9   .77  4.35  4.04 208 1014.1  23.8  23.5  21.7 99.0
1999 08 17 19 190  7.1  8.4   .85  4.35  3.89 212 1013.3  24.2  23.5  22.0 99.0
1999 08 17 20 190  8.5 10.3   .88  4.17  3.97 204 1012.4  24.2  23.5  22.1 99.0
1999 08 17 21 193  8.8 10.3  1.04  4.17  3.95 205 1011.8  24.3  23.5  21.9 99.0
1999 08 17 22 191  8.9 10.5  1.15  4.55  4.11 207 1011.1  24.3  23.5  21.9 99.0
1999 08 17 23 194  8.9 10.3  1.31  4.76  4.32 202 1010.6  24.3  23.5  21.8 99.0
1999 08 18 00 197  9.2 11.5  1.27  5.00  4.28 202 1010.3  24.3  23.5  22.0 99.0
1999 08 18 01 198  8.8 10.1  1.30  5.26  4.31 202 1010.2  24.3  23.7  22.3 99.0
1999 08 18 02 200  9.0 10.6  1.35  5.00  4.36 202 1010.2  24.3  23.7  22.3 99.0
1999 08 18 03 198  9.1 10.6  1.39  5.26  4.45 196 1009.6  24.3  23.5  22.4 99.0
1999 08 18 04 206  9.2 10.5  1.43  5.56  4.46 190 1009.2  24.3  23.5  22.5 99.0
1999 08 18 05 213  9.0 11.1  1.45  5.88  4.58 192 1008.7  24.3  23.5  22.4 99.0
1999 08 18 06 213  8.8 10.3  1.60  5.88  4.82 195 1008.0  24.3  23.5  22.3 99.0
1999 08 18 07 217  8.8 10.5  1.75  5.88  5.09 194 1007.9  24.2  23.5  22.5 99.0
1999 08 18 08 220  9.1 11.1  1.61  6.25  4.89 186 1007.7  23.8  23.4  22.4 99.0
1999 08 18 09 232  7.2  8.9  1.59  6.25  5.01 188 1007.8  23.7  23.4  22.5 99.0
1999 08 18 10 244  5.6  6.4  1.39  5.88  5.01 191 1008.1  23.5  23.0  22.4 99.0
1999 08 18 11 266  4.1  5.1  1.32  6.25  4.98 190 1008.5  23.5  23.4  22.4 99.0
1999 08 18 12 303  4.3  5.2  1.21  6.25  5.02 190 1008.6  23.8  23.5  21.2 99.0
1999 08 18 13 330  5.0  5.9 99.00 99.00 99.00 999 1008.6  24.2  23.5  20.2 99.0
