Year ,Month,Day,Hour,Minute,Second,Cruise,Station,Bottom depth [m],Cast,Niskin_Bottle#,Longitude,Latitude,Pressure [db],Depth [m],Temp [°C],Salinity,pH_CTD,Flouresence,PAR%,Density [g/L],pTemp [°C],Sigma_Density [g/L],DO [mg/L],DO [umol/kg],DO_solubility [mg/L],DO_solubility [umol/kg],DO%,Flag_TA,TA [umol/kg],Flag_DIC,DIC [umol/kg],Flag_pH_Spec,pH_Spec [25 degC],pH_from_DIC-TA [25 degC],pH_from_DIC-TA_in situ ,fCO2 [uatm],pCO2 [uatm],HCO3 [umol/kg SW],CO3 [umol/kg SW],CO2 [umol/kg SW],B-Alk [umol/kg SW],OH [umol/kg SW],P-Alk [umol/kg SW],Si-Alk [umol/kg SW],Revelle_factor,ΩCa,ΩAr
2020,10,22,3,45,52,NYOS2010,5.5,112,19,3,-72.669,39.3302,57.9,57.4,14.0766,34.3217,8.336,0.131,2.53E-11,1025.9045,14.068,25.649,6.556,199.74,8.322,253.56,78.78,2,2287.5,2,2110.2,2,7.806,7.818,7.977,474.9,476.6,1959.5,132.3,18.4,61.3,2,0,0,12.794,3.14,2.01
2020,10,22,3,48,7,NYOS2010,5.5,112,19,4,-72.669,39.3302,36.2,35.9,18.1163,34.4608,8.444,0.6546,2.53E-11,1024.9894,18.11,24.832,6.896,210.29,7.684,234.3,89.75,2,2295.2,2,2053.6,2,7.94,7.948,8.049,394.3,395.7,1866.1,174,13.5,77.6,3.6,0,0,10.882,4.15,2.68
2020,10,22,3,50,18,NYOS2010,5.5,112,19,5,-72.669,39.3302,10.5,10.4,19.4214,34.4632,8.444,0.1266,2.53E-11,1024.5487,19.42,24.504,7.309,222.95,7.498,228.72,97.48,2,2295.8,2,2030.8,2,7.985,7.991,8.074,368.9,370.2,1829.2,189.4,12.2,83.5,4.3,0,0,10.341,4.54,2.94
2020,10,22,3,50,18,NYOS2010,5.5,112,19,5,-72.669,39.3302,10.5,10.4,19.4214,34.4632,8.444,0.1266,2.53E-11,1024.5487,19.42,24.504,7.309,222.95,7.498,228.72,97.48,2,2297.1,2,2032.2,2,7.986,7.991,8.074,369.4,370.6,1830.5,189.5,12.2,83.4,4.3,0,0,10.345,4.54,2.94
2020,10,22,3,51,45,NYOS2010,5.5,112,19,6,-72.669,39.3302,2.4,2.4,18.8283,33.8974,8.432,0.1455,3.66E+00,1024.2325,18.828,24.222,7.461,227.66,7.607,232.11,98.08,2,2272.5,2,2021.4,2,7.964,7.976,8.068,373.5,374.8,1828.6,180.2,12.6,79.6,3.9,0,0,10.605,4.34,2.8
2020,10,22,6,48,48,NYOS2010,5.6,1148,20,1,-72.5532,39.0193,302.7,300.2,9.6011,35.2406,8.367,-0.0592,2.79E-11,1028.5747,9.567,27.213,4.235,128.84,9.089,276.51,46.59,2,2329,2,2204.9,2,7.657,7.676,7.889,580.5,582.8,2079.2,99.9,25.8,48.9,1.1,0,0,15.056,2.25,1.43
2020,10,22,6,55,26,NYOS2010,5.6,1148,20,2,-72.5532,39.0193,151.1,149.9,14.3556,35.8724,8.308,-0.0534,3.00E-11,1027.4557,14.333,26.79,4.404,134.04,8.196,249.45,53.73,2,2358.9,2,2183.8,2,7.773,7.786,7.937,532.9,534.8,2031.4,132.1,20.3,61.2,2,0,0,12.996,3.05,1.96
2020,10,22,6,59,21,NYOS2010,5.6,1148,20,3,-72.5532,39.0193,75.7,75.2,14.3202,34.9657,8.381,0.1337,3.88E-11,1026.4294,14.309,26.095,6.372,194.06,8.248,251.2,77.25,2,2324.8,2,2127.4,2,7.831,7.849,8.005,445.6,447.2,1965.1,145.3,17,66.9,2.3,0,0,12.224,3.42,2.19
2020,10,22,7,2,12,NYOS2010,5.6,1148,20,4,-72.5532,39.0193,40.8,40.4,20.9213,35.147,8.404,0.1486,3.05E-11,1024.8047,20.914,24.629,6.92,211.07,7.266,221.62,95.24,2,2331.8,2,2039.9,2,8.011,8.025,8.084,360.3,361.5,1820.6,207.8,11.4,90.5,5.1,0,0,9.871,4.94,3.22
2020,10,22,7,4,24,NYOS2010,5.6,1148,20,5,-72.5532,39.0193,10.1,10,21.2658,35.0787,8.433,-0.0121,3.00E-11,1024.5251,21.264,24.482,6.953,212.09,7.224,220.37,96.25,2,2328.7,2,2036.5,2,8.019,8.027,8.082,363.6,364.8,1817,208.1,11.4,90.2,5.2,0,0,9.856,4.97,3.24
2020,10,22,7,5,42,NYOS2010,5.6,1148,20,6,-72.5532,39.0193,2.1,2.1,21.2408,35.0448,8.442,-0.02,7.85E-01,1024.4714,21.24,24.462,6.958,212.24,7.229,220.51,96.25,2,2323.5,2,2033.7,2,8.013,8.024,8.08,365.5,366.7,1815.9,206.4,11.4,89.6,5.1,0,0,9.887,4.94,3.22
2020,10,27,2,56,38,NYOS2010,4.1,25,21,1,-72.8223,40.673,22.7,22.5,16.9101,32.5393,8.382,1.2035,2.89E-11,1023.7479,16.906,23.648,6.976,212.97,7.955,242.84,87.7,2,2199.6,2,2014.8,2,7.843,7.867,7.985,455.5,457.1,1861.8,136.7,16.3,61.8,2.6,0,0,12.285,3.3,2.12
2020,10,27,2,58,2,NYOS2010,4.1,25,21,2,-72.8223,40.673,9.8,9.7,16.9201,32.5071,8.404,1.0585,2.89E-11,1023.6637,16.919,23.621,7.004,213.82,7.955,242.85,88.05,2,2199.7,2,2014.8,2,7.84,7.868,7.986,455.1,456.7,1861.7,136.8,16.3,61.8,2.7,0,0,12.282,3.31,2.13
2020,10,27,2,58,2,NYOS2010,4.1,25,21,2,-72.8223,40.673,9.8,9.7,16.9201,32.5071,8.404,1.0585,2.89E-11,1023.6637,16.919,23.621,7.004,213.82,7.955,242.85,88.05,2,2197.7,2,2018.1,2,7.839,7.856,7.974,469.3,471,1867.7,133.5,16.8,60.3,2.6,0,0,12.45,3.24,2.08
2020,10,27,2,59,27,NYOS2010,4.1,25,21,3,-72.8223,40.673,2.2,2.2,16.9155,32.5047,8.477,1.0073,4.13E-11,1023.6295,16.915,23.62,7.021,214.33,7.956,242.88,88.25,2,2198.2,2,2017.1,2,7.841,7.859,7.978,465.2,466.8,1866,134.5,16.7,60.7,2.6,0,0,12.403,3.26,2.09
2020,10,27,6,4,40,NYOS2010,4.2,44,22,1,-72.722,40.3892,42.4,42.1,17.3403,33.2467,8.458,0.2952,3.00E-11,1024.2758,17.333,24.09,7.084,216.18,7.855,239.71,90.19,2,2233.8,2,2024,2,7.9,7.908,8.02,418.9,420.3,1856.5,152.8,14.8,68.8,3,0,0,11.589,3.67,2.36
2020,10,27,6,6,16,NYOS2010,4.2,44,22,2,-72.722,40.3892,24.4,24.2,17.3725,33.2542,8.474,0.3706,2.89E-11,1024.1943,17.369,24.088,7.206,219.89,7.85,239.55,91.79,2,2233.4,2,2020.4,2,7.905,7.914,8.027,411.8,413.3,1851.1,154.8,14.5,69.6,3.1,0,0,11.496,3.72,2.4
2020,10,27,6,8,8,NYOS2010,4.2,44,22,3,-72.722,40.3892,10.2,10.1,17.3846,33.2546,8.429,0.3601,5.06E-11,1024.129,17.383,24.085,7.311,223.11,7.848,239.49,93.16,2,2236.8,2,2018,2,7.912,7.926,8.039,399.9,401.3,1845.3,158.6,14.1,71.2,3.2,0,0,11.347,3.82,2.46
2020,10,27,6,9,28,NYOS2010,4.2,44,22,4,-72.722,40.3892,1.8,1.8,17.3744,33.2537,8.477,0.3612,7.41E+00,1024.0939,17.374,24.086,7.346,224.16,7.85,239.54,93.58,2,2233.9,2,2014.7,2,7.915,7.927,8.04,397.9,399.3,1841.9,158.8,14,71.3,3.2,0,0,11.326,3.83,2.47
2020,10,27,8,50,32,NYOS2010,4.3,54.9,23,1,-72.6055,40.0987,51.3,50.9,14.2852,33.5391,8.3,0.0907,2.79E-11,1025.2273,14.278,25,4.781,145.75,8.327,253.88,57.41,2,2243.7,2,2131.1,2,7.659,7.672,7.823,697.1,699.7,2010,94.2,26.9,43.8,1.4,0,0,15.212,2.25,1.44
2020,10,27,8,52,40,NYOS2010,4.3,54.9,23,2,-72.6055,40.0987,26.3,26.1,17.7748,33.5433,8.445,0.3637,3.05E-11,1024.3271,17.77,24.213,7.313,223.14,7.776,237.27,94.04,2,2249.1,2,2019.5,2,7.931,7.942,8.049,389.6,390.9,1840.3,165.6,13.6,74.2,3.4,0,0,11.081,3.98,2.57
2020,10,27,8,54,10,NYOS2010,4.3,54.9,23,3,-72.6055,40.0987,10,9.9,17.7719,33.5387,8.48,0.3428,3.31E-11,1024.2525,17.77,24.209,7.321,223.37,7.777,237.29,94.13,2,2249.8,2,2020.1,2,7.931,7.942,8.05,389.7,391.1,1840.9,165.7,13.6,74.1,3.4,0,0,11.083,3.99,2.57
2020,10,27,8,55,19,NYOS2010,4.3,54.9,23,4,-72.6055,40.0987,2.4,2.4,17.7637,33.5308,8.528,0.3829,1.22E-01,1024.2151,17.763,24.205,7.353,224.35,7.779,237.34,94.53,2,2249.2,2,2017.7,2,7.932,7.946,8.054,385.4,386.8,1837.4,166.9,13.4,74.6,3.4,0,0,11.035,4.02,2.59
2020,10,27,8,55,19,NYOS2010,4.3,54.9,23,4,-72.6055,40.0987,2.4,2.4,17.7637,33.5308,8.528,0.3829,1.22E-01,1024.2151,17.763,24.205,7.353,224.35,7.779,237.34,94.53,2,2249.9,2,2020.6,2,7.932,7.942,8.049,390.3,391.7,1841.5,165.5,13.6,74,3.4,0,0,11.092,3.99,2.57
2020,10,27,11,46,15,NYOS2010,4.4,65,24,1,-72.4977,39.802,62.1,61.6,13.2697,33.8149,8.409,0.0469,1.75E-12,1025.6984,13.261,25.423,6.15,187.42,8.486,258.63,72.46,2,2260.9,2,2115.8,2,7.749,7.751,7.92,544.8,546.8,1981.7,112.5,21.7,52.6,1.6,0,0,13.948,2.67,1.71
2020,10,27,11,48,2,NYOS2010,4.4,65,24,2,-72.4977,39.802,41.1,40.8,16.068,33.9738,8.35,0.1847,4.42E-01,1025.1247,16.062,24.944,6.266,191.04,8.016,244.4,78.17,2,2272.3,2,2087.6,2,7.832,7.84,7.97,483.6,485.3,1932.5,137.5,17.6,62.5,2.4,0,0,12.466,3.28,2.11
2020,10,27,11,49,47,NYOS2010,4.4,65,24,3,-72.4977,39.802,25.2,25,18.0588,33.9207,8.426,0.3357,2.27E+00,1024.542,18.055,24.432,7.209,219.92,7.717,235.41,93.42,2,2267.3,2,2032.5,2,7.944,7.945,8.047,393.2,394.5,1849.8,169.2,13.5,75.6,3.5,0,0,10.988,4.06,2.62
2020,10,27,11,51,18,NYOS2010,4.4,65,24,4,-72.4977,39.802,10.9,10.8,18.123,33.9144,8.473,0.4306,7.03E+00,1024.4584,18.121,24.411,7.299,222.66,7.708,235.14,94.69,2,2269.1,2,2031.3,2,7.946,7.951,8.053,388.3,389.7,1846.6,171.3,13.3,76.3,3.6,0,0,10.917,4.11,2.66
2020,10,27,11,52,50,NYOS2010,4.4,65,24,5,-72.4977,39.802,2.9,2.9,18.1196,33.9139,8.481,0.4714,2.04E+01,1024.4237,18.119,24.411,7.293,222.49,7.709,235.15,94.62,2,2269.8,2,2022.1,2,7.946,7.97,8.072,368.7,370,1831.9,177.5,12.7,79.1,3.7,0,0,10.687,4.27,2.76
2020,10,27,14,42,33,NYOS2010,4.5,487.6,25,1,-72.3917,39.5202,302.4,299.8,10.2295,35.3366,8.407,-0.0488,3.35E-13,1028.537,10.194,27.181,4.43,134.77,8.96,272.61,49.44,2,2330.3,2,2194,2,7.681,7.706,7.91,551,553.1,2063,107,23.9,52.1,1.2,0,0,14.522,2.41,1.54
2020,10,27,14,50,14,NYOS2010,4.5,487.6,25,2,-72.3917,39.5202,182.6,181.1,12.8648,35.5286,8.333,-0.0502,2.07E-13,1027.6445,12.84,26.835,4.773,145.26,8.466,257.66,56.38,2,2339.9,2,2173.5,2,7.756,7.773,7.945,515.5,517.5,2027,125.9,20.6,59.4,1.7,0,0,13.301,2.89,1.86
2020,10,27,14,55,14,NYOS2010,4.5,487.6,25,3,-72.3917,39.5202,61.1,60.6,16.2476,34.5428,8.407,0.0361,3.84E-01,1025.6092,16.238,25.341,6.498,198.04,7.96,242.61,81.63,2,2302.1,2,2083.2,2,7.892,7.901,8.029,415.8,417.2,1909.1,159,15,72.1,2.9,0,0,11.512,3.77,2.43
2020,10,27,14,56,50,NYOS2010,4.5,487.6,25,4,-72.3917,39.5202,40.2,39.9,19.7258,34.8368,8.455,0.1488,1.71E+00,1024.885,19.718,24.711,7.051,215.03,7.44,226.89,94.77,2,2314.2,2,2037.2,2,7.996,8.005,8.083,360.7,361.9,1827.9,197.4,11.8,86.9,4.5,0,0,10.132,4.7,3.05
2020,10,27,14,56,50,NYOS2010,4.5,487.6,25,4,-72.3917,39.5202,40.2,39.9,19.7258,34.8368,8.455,0.1488,1.71E+00,1024.885,19.718,24.711,7.051,215.03,7.44,226.89,94.77,2,2317.3,2,2039.5,2,7.998,8.006,8.084,360.2,361.4,1829.6,198.1,11.8,87,4.5,0,0,10.125,4.71,3.06
2020,10,27,14,58,25,NYOS2010,4.5,487.6,25,5,-72.3917,39.5202,20.3,20.2,19.7153,34.8242,8.473,0.1718,6.59E+00,1024.7911,19.712,24.703,7.073,215.69,7.442,226.96,95.04,2,2313.8,2,2036.7,2,8,8.006,8.084,360.3,361.5,1827.4,197.5,11.8,86.8,4.5,0,0,10.131,4.71,3.06
2020,10,27,15,0,9,NYOS2010,4.5,487.6,25,6,-72.3917,39.5202,2.8,2.8,19.6732,34.8011,8.477,0.1716,3.08E+01,1024.7081,19.673,24.696,7.096,216.41,7.449,227.16,95.27,2,2316,2,2038.8,2,8,8.006,8.085,360,361.3,1829.3,197.7,11.8,86.8,4.5,0,0,10.136,4.73,3.07
2020,10,27,17,38,48,NYOS2010,4.6,486.1,26,1,-72.297,39.2417,302.5,299.9,9.1232,35.2168,8.397,-0.0461,3.97E-14,1028.637,9.09,27.274,4.413,134.26,9.186,279.45,48.04,2,2325.5,2,2200.8,2,7.652,7.678,7.898,564.9,567.1,2075.3,100,25.5,49.2,1.1,0,0,15.044,2.25,1.43
2020,10,27,17,44,33,NYOS2010,4.6,486.1,26,2,-72.297,39.2417,181.3,179.9,12.7247,35.6313,8.328,-0.0647,3.93E-14,1027.7467,12.7,26.942,4.34,132.08,8.485,258.21,51.15,2,2343.2,2,2186.8,2,7.736,7.749,7.922,548,550.1,2044.8,120,21.9,56.7,1.6,0,0,13.671,2.76,1.77
2020,10,27,17,50,38,NYOS2010,4.6,486.1,26,3,-72.297,39.2417,60.1,59.7,15.8963,35.1769,8.431,0.0814,2.23E-01,1026.1733,15.887,25.91,5.936,180.83,7.984,243.2,74.35,2,2325.7,2,2121.7,2,7.849,7.86,7.993,461.1,462.7,1954.9,149.9,16.8,68.3,2.6,0,0,11.981,3.54,2.28
2020,10,27,17,52,41,NYOS2010,4.6,486.1,26,4,-72.297,39.2417,40.4,40.1,19.9397,34.8655,8.503,0.2763,1.20E+00,1024.8513,19.932,24.677,7.048,214.95,7.409,225.97,95.12,2,2315.9,2,2036.8,2,8,8.008,8.083,360.9,362.1,1826.2,198.9,11.7,87.3,4.6,0,0,10.092,4.73,3.08
2020,10,27,17,54,55,NYOS2010,4.6,486.1,26,5,-72.297,39.2417,20.2,20,19.96,34.8692,8.457,0.285,5.27E+00,1024.7607,19.956,24.674,7.062,215.37,7.407,225.88,95.34,2,2316.2,2,2037,2,8,8.009,8.083,361.3,362.5,1826.3,199,11.7,87.3,4.6,0,0,10.09,4.75,3.09
2020,10,27,17,56,44,NYOS2010,4.6,486.1,26,6,-72.297,39.2417,2.1,2.1,20.0136,34.8692,8.52,0.1894,1.48E+01,1024.6676,20.013,24.659,7.07,215.61,7.399,225.67,95.55,2,2313.8,2,2036.5,2,8.003,8.006,8.08,364.7,366,1826.8,197.8,11.8,86.8,4.6,0,0,10.119,4.73,3.08
2020,10,27,21,16,39,NYOS2010,3.5,520.2,27,1,-72.0423,39.4552,302.3,299.8,9.7601,35.2661,8.366,-0.0644,6.06E-13,1028.5653,9.725,27.207,4.217,128.31,9.056,275.51,46.57,2,2326.1,2,2199.2,2,7.659,7.683,7.893,572.8,575.1,2072.5,101.4,25.3,49.6,1.1,0,0,14.923,2.28,1.46
2020,10,27,21,16,39,NYOS2010,3.5,520.2,27,1,-72.0423,39.4552,302.3,299.8,9.7601,35.2661,8.366,-0.0644,6.06E-13,1028.5653,9.725,27.207,4.217,128.31,9.056,275.51,46.57,2,2325,2,2197.8,2,7.662,7.684,7.894,571.5,573.7,2071.1,101.5,25.2,49.7,1.1,0,0,14.91,2.28,1.46
2020,10,27,21,21,54,NYOS2010,3.5,520.2,27,2,-72.0423,39.4552,181.9,180.4,13.0798,35.6681,8.301,-0.062,7.03E-13,1027.7049,13.055,26.9,4.487,136.53,8.422,256.28,53.27,2,2343.9,2,2180.4,2,7.751,7.764,7.932,533.3,535.2,2035,124.3,21.1,58.5,1.7,0,0,13.405,2.86,1.83
2020,10,27,21,27,10,NYOS2010,3.5,520.2,27,3,-72.0423,39.4552,59.7,59.3,14.8381,34.3882,8.383,-0.0069,7.16E-02,1025.8007,14.829,25.537,6.431,195.96,8.192,249.64,78.5,2,2290.6,2,2101.8,2,7.832,7.842,7.99,459.4,461.1,1944.7,139.7,17.4,64.2,2.3,0,0,12.401,3.31,2.12
2020,10,27,21,28,48,NYOS2010,3.5,520.2,27,4,-72.0423,39.4552,40.4,40.1,19.1038,34.6896,8.422,0.2039,5.96E-01,1024.9345,19.097,24.759,7.142,217.78,7.533,229.71,94.81,2,2305.2,2,2038.4,2,7.984,7.99,8.077,365.7,366.9,1835.7,190.5,12.2,84.3,4.2,0,0,10.326,4.53,2.94
2020,10,27,21,30,30,NYOS2010,3.5,520.2,27,5,-72.0423,39.4552,19.9,19.8,18.9975,34.5927,8.449,0.3292,3.71E+00,1024.7978,18.994,24.711,7.257,221.31,7.552,230.31,96.09,2,2298.8,2,2034.5,2,7.983,7.988,8.077,365.9,367.1,1833.4,188.8,12.2,83.6,4.1,0,0,10.365,4.51,2.92
2020,10,27,21,31,56,NYOS2010,3.5,520.2,27,6,-72.0423,39.4552,2.8,2.8,18.3946,34.3411,8.461,0.3316,1.98E+01,1024.6824,18.394,24.67,7.337,223.77,7.649,233.28,95.92,2,2288.5,2,2036,2,7.967,7.971,8.069,373.6,374.9,1842.3,181,12.7,80.4,3.8,0,0,10.611,4.34,2.81
2020,10,28,0,32,59,NYOS2010,3.4,95.8,28,1,-72.1482,39.7863,93.2,92.5,14.8939,35.319,8.469,-0.0178,2.53E-11,1026.6545,14.88,26.244,5.441,165.67,8.136,247.76,66.87,2,2335.2,2,2147,2,7.811,7.824,7.97,489.3,491.1,1988.6,140,18.4,64.4,2.2,0,0,12.509,3.28,2.11
2020,10,28,0,35,4,NYOS2010,3.4,95.8,28,2,-72.1482,39.7863,60.6,60.1,19.0212,34.6114,8.484,0.0548,2.53E-11,1024.984,19.011,24.722,6.832,208.35,7.548,230.18,90.52,2,2302.9,2,2048.7,2,7.96,7.968,8.055,387.2,388.5,1853.4,182.4,12.9,80.8,3.9,0,0,10.596,4.33,2.81
2020,10,28,0,36,35,NYOS2010,3.4,95.8,28,3,-72.1482,39.7863,39.8,39.5,19.3178,34.5333,8.442,0.3714,2.69E-11,1024.7576,19.311,24.585,7.103,216.64,7.51,229.05,94.58,2,2300.1,2,2039.2,2,7.981,7.982,8.065,377.1,378.4,1840,186.8,12.5,82.4,4.1,0,0,10.44,4.45,2.89
2020,10,28,0,38,12,NYOS2010,3.4,95.8,28,4,-72.1482,39.7863,25.2,25,19.1933,34.4739,8.466,0.4725,2.53E-11,1024.6803,19.189,24.571,7.182,219.07,7.53,229.66,95.39,2,2295.4,2,2032,2,7.979,7.988,8.074,368.5,369.7,1831.5,188.2,12.2,83.2,4.2,0,0,10.378,4.5,2.92
2020,10,28,0,38,12,NYOS2010,3.4,95.8,28,4,-72.1482,39.7863,25.2,25,19.1933,34.4739,8.466,0.4725,2.53E-11,1024.6803,19.189,24.571,7.182,219.07,7.53,229.66,95.39,2,2299.2,2,2033.1,2,7.98,7.993,8.078,364.5,365.7,1830.8,190.1,12.1,83.9,4.2,0,0,10.331,4.54,2.95
2020,10,28,0,39,39,NYOS2010,3.4,95.8,28,5,-72.1482,39.7863,9.8,9.7,19.1784,34.4705,8.475,0.4926,2.58E-11,1024.6139,19.177,24.571,7.183,219.09,7.532,229.73,95.37,2,2297,2,2033.3,2,7.98,7.989,8.075,368.1,369.4,1832.5,188.6,12.2,83.2,4.2,0,0,10.375,4.52,2.93
2020,10,28,0,40,43,NYOS2010,3.4,95.8,28,6,-72.1482,39.7863,2.6,2.6,19.1565,34.4639,8.48,0.4588,2.53E-11,1024.583,19.156,24.572,7.189,219.27,7.535,229.83,95.4,2,2294.4,2,2035.8,2,7.981,7.98,8.067,376.7,378,1838.1,185.2,12.5,81.8,4.1,0,0,10.477,4.44,2.88
2020,10,28,3,33,30,NYOS2010,3.3,66.5,29,1,-72.262,40.1062,63.9,63.4,13.7138,33.7308,8.334,0.0907,2.53E-11,1025.5507,13.705,25.267,4.931,150.3,8.414,256.47,58.61,2,2256.6,2,2142,2,7.656,7.674,7.833,680.4,683,2020,95.3,26.7,44.5,1.4,0,0,15.179,2.26,1.45
2020,10,28,3,35,48,NYOS2010,3.3,66.5,29,2,-72.262,40.1062,39.4,39.1,14.0745,33.6654,8.352,0.0669,2.53E-11,1025.3161,14.069,25.142,5.087,155.07,8.356,254.73,60.88,2,2252.3,2,2130.6,2,7.685,7.694,7.849,654,656.4,2005.8,99.4,25.4,46.2,1.5,0,0,14.852,2.37,1.52
2020,10,28,3,37,27,NYOS2010,3.3,66.5,29,3,-72.262,40.1062,25.5,25.3,18.3608,33.9269,8.448,0.2521,2.53E-11,1024.4734,18.356,24.363,7.203,219.76,7.673,234.08,93.88,2,2263.4,2,2028.6,2,7.944,7.946,8.043,396.7,398.1,1845.8,169.3,13.5,75.5,3.6,0,0,10.969,4.06,2.62
2020,10,28,3,39,11,NYOS2010,3.3,66.5,29,4,-72.262,40.1062,10,9.9,17.5825,33.4196,8.452,0.541,2.53E-11,1024.2072,17.581,24.164,7.416,226.29,7.811,238.33,94.95,2,2240.9,2,2018.3,2,7.93,7.931,8.041,397.9,399.3,1843.3,161,13.9,72.3,3.3,0,0,11.247,3.88,2.5
2020,10,28,3,40,38,NYOS2010,3.3,66.5,29,5,-72.262,40.1062,2.7,2.7,17.5116,33.3909,8.457,0.4629,5.70E-01,1024.17,17.511,24.158,7.418,226.35,7.823,238.7,94.83,2,2240.2,2,2015.3,2,7.926,7.936,8.047,391,392.4,1839.1,162.5,13.7,72.9,3.3,0,0,11.186,3.92,2.52
2020,10,28,6,35,21,NYOS2010,3.2,49.7,30,1,-72.3832,40.4352,47.2,46.8,19.0959,34.5135,8.422,0.0946,2.53E-11,1024.8317,19.088,24.627,6.878,209.76,7.542,230.01,91.2,2,2298.3,2,2045,2,7.962,7.969,8.055,387.7,389,1850.3,181.8,12.9,80.4,4,0,0,10.604,4.33,2.81
2020,10,28,6,37,14,NYOS2010,3.2,49.7,30,2,-72.3832,40.4352,25.7,25.5,18.0479,33.7774,8.454,0.4429,2.53E-11,1024.4371,18.044,24.325,7.308,222.96,7.725,235.69,94.6,2,2261.3,2,2023.6,2,7.948,7.954,8.056,383.4,384.7,1839.4,171,13.2,76.4,3.5,0,0,10.904,4.1,2.65
2020,10,28,6,37,14,NYOS2010,3.2,49.7,30,2,-72.3832,40.4352,25.7,25.5,18.0479,33.7774,8.454,0.4429,2.53E-11,1024.4371,18.044,24.325,7.308,222.96,7.725,235.69,94.6,2,2260.8,2,2023.6,2,7.947,7.953,8.055,384.3,385.6,1839.7,170.7,13.2,76.2,3.5,0,0,10.915,4.09,2.64
2020,10,28,6,39,1,NYOS2010,3.2,49.7,30,3,-72.3832,40.4352,9.8,9.7,17.8958,33.6425,8.543,0.458,2.53E-11,1024.3012,17.894,24.258,7.389,225.43,7.754,236.57,95.29,2,2252.4,2,2019.1,2,7.937,7.948,8.053,386,387.3,1837.7,168,13.4,75.2,3.5,0,0,10.994,4.04,2.61
2020,10,28,6,40,18,NYOS2010,3.2,49.7,30,4,-72.3832,40.4352,2.2,2.2,17.5833,33.4484,8.641,0.4802,1.11E+00,1024.1948,17.583,24.185,7.417,226.32,7.809,238.28,94.98,2,2244.7,2,2014,2,7.932,7.946,8.057,382.1,383.4,1834.5,166.2,13.4,74.5,3.4,0,0,11.049,4.01,2.58
2020,10,28,9,56,48,NYOS2010,3.1,26.7,31,1,-72.5065,40.7535,22.1,21.9,17.0435,32.7973,8.397,0.8121,2.69E-11,1023.9119,17.04,23.815,7.132,217.68,7.922,241.8,90.02,2,2212.9,2,2018,2,7.863,7.884,8.001,438.5,440.1,1859.2,143.2,15.6,64.6,2.8,0,0,11.99,3.46,2.22
2020,10,28,9,58,21,NYOS2010,3.1,26.7,31,2,-72.5065,40.7535,10.9,10.8,17.0411,32.7965,8.404,0.8667,2.53E-11,1023.8622,17.039,23.815,7.12,217.34,7.922,241.81,89.88,2,2210.8,2,2017.2,2,7.864,7.882,7.999,441.2,442.7,1859.1,142.3,15.7,64.2,2.8,0,0,12.023,3.44,2.21
2020,10,28,9,59,33,NYOS2010,3.1,26.7,31,3,-72.5065,40.7535,2.1,2.1,17.0341,32.7975,8.406,0.8217,2.69E-11,1023.8256,17.034,23.817,7.143,218.03,7.923,241.84,90.16,2,2211.7,2,2019.2,2,7.861,7.88,7.997,444.2,445.8,1861.6,141.7,15.9,63.9,2.8,0,0,12.058,3.43,2.21
2020,10,28,12,42,17,NYOS2010,2.1,29.3,32,1,-72.207,40.8597,26.2,26,16.8237,32.609,8.545,0.4978,1.26E-01,1023.8368,16.82,23.722,7.187,219.4,7.965,243.13,90.24,2,2193.6,2,2015.4,2,7.845,7.852,7.971,471,472.7,1866,132.4,16.9,60.2,2.5,0,0,12.48,3.2,2.05
2020,10,28,12,43,53,NYOS2010,2.1,29.3,32,2,-72.207,40.8597,10.1,10,16.8164,32.6087,8.471,0.4671,3.81E+00,1023.7671,16.815,23.723,7.189,219.45,7.966,243.17,90.25,2,2192.2,2,2012.3,2,7.843,7.856,7.976,465.6,467.3,1862.1,133.4,16.7,60.6,2.6,0,0,12.419,3.23,2.07
2020,10,28,12,45,1,NYOS2010,2.1,29.3,32,3,-72.207,40.8597,2.6,2.5,16.8064,32.6074,8.465,0.4733,2.62E+01,1023.7352,16.806,23.724,7.189,219.45,7.967,243.21,90.23,2,2193.4,2,2015,2,7.845,7.852,7.973,470.4,472.1,1865.6,132.5,16.9,60.2,2.5,0,0,12.475,3.21,2.06
2020,10,28,15,18,20,NYOS2010,2.2,51.53,33,1,-72.0913,40.5792,49,48.7,15.5473,33.4703,8.267,0.0463,3.33E-02,1024.8903,15.54,24.674,4.321,131.78,8.123,247.74,53.19,2,2240.2,2,2128.3,2,7.654,7.672,7.804,734.4,737,2006.7,94.3,27.3,43.4,1.6,0,0,15.171,2.25,1.45
2020,10,28,15,18,20,NYOS2010,2.2,51.53,33,1,-72.0913,40.5792,49,48.7,15.5473,33.4703,8.267,0.0463,3.33E-02,1024.8903,15.54,24.674,4.321,131.78,8.123,247.74,53.19,2,2237.2,2,2125,2,7.656,7.673,7.805,731.6,734.2,2003.5,94.4,27.2,43.4,1.6,0,0,15.152,2.25,1.45
2020,10,28,15,20,3,NYOS2010,2.2,51.53,33,2,-72.0913,40.5792,24.9,24.7,17.1323,32.9719,8.408,0.1033,1.28E+00,1024.0371,17.128,23.928,7.147,218.14,7.9,241.11,90.48,2,2216.9,2,2020.1,2,7.881,7.886,8.001,438.4,440,1860.1,144.4,15.6,65.2,2.8,0,0,11.932,3.48,2.24
