"","Year","Variable","Val","Loc","N"
"61",1997,"GLORYS12_duration_max",0,"NYB",NA
"62",1998,"GLORYS12_duration_max",0,"NYB",NA
"63",1999,"GLORYS12_duration_max",93,"NYB",NA
"64",2000,"GLORYS12_duration_max",40,"NYB",NA
"65",2001,"GLORYS12_duration_max",20,"NYB",NA
"66",2002,"GLORYS12_duration_max",82,"NYB",NA
"67",2003,"GLORYS12_duration_max",0,"NYB",NA
"68",2004,"GLORYS12_duration_max",0,"NYB",NA
"69",2005,"GLORYS12_duration_max",18,"NYB",NA
"70",2006,"GLORYS12_duration_max",18,"NYB",NA
"71",2007,"GLORYS12_duration_max",25,"NYB",NA
"72",2008,"GLORYS12_duration_max",0,"NYB",NA
"73",2009,"GLORYS12_duration_max",52,"NYB",NA
"74",2010,"GLORYS12_duration_max",0,"NYB",NA
"75",2011,"GLORYS12_duration_max",34,"NYB",NA
"76",2012,"GLORYS12_duration_max",185,"NYB",NA
"77",2013,"GLORYS12_duration_max",57,"NYB",NA
"78",2014,"GLORYS12_duration_max",166,"NYB",NA
"79",2015,"GLORYS12_duration_max",183,"NYB",NA
"80",2016,"GLORYS12_duration_max",87,"NYB",NA
"81",2017,"GLORYS12_duration_max",40,"NYB",NA
"82",2018,"GLORYS12_duration_max",0,"NYB",NA
"83",2019,"GLORYS12_duration_max",115,"NYB",NA
"84",2020,"GLORYS12_duration_max",58,"NYB",NA
"85",1993,"GLORYS12_intensity_mean",0,"NYB",NA
"86",1994,"GLORYS12_intensity_mean",0,"NYB",NA
"87",1995,"GLORYS12_intensity_mean",1.12086666666667,"NYB",NA
"88",1996,"GLORYS12_intensity_mean",0,"NYB",NA
"89",1997,"GLORYS12_intensity_mean",0,"NYB",NA
"90",1998,"GLORYS12_intensity_mean",0,"NYB",NA
"91",1999,"GLORYS12_intensity_mean",1.485075,"NYB",NA
"92",2000,"GLORYS12_intensity_mean",1.51843333333333,"NYB",NA
"93",2001,"GLORYS12_intensity_mean",1.119925,"NYB",NA
"94",2002,"GLORYS12_intensity_mean",1.45116,"NYB",NA
"95",2003,"GLORYS12_intensity_mean",0,"NYB",NA
"96",2004,"GLORYS12_intensity_mean",0,"NYB",NA
"97",2005,"GLORYS12_intensity_mean",1.3453,"NYB",NA
"98",2006,"GLORYS12_intensity_mean",1.40742,"NYB",NA
"99",2007,"GLORYS12_intensity_mean",1.7221,"NYB",NA
"100",2008,"GLORYS12_intensity_mean",0,"NYB",NA
"101",2009,"GLORYS12_intensity_mean",1.44215,"NYB",NA
"102",2010,"GLORYS12_intensity_mean",0,"NYB",NA
"103",2011,"GLORYS12_intensity_mean",1.3212,"NYB",NA
"104",2012,"GLORYS12_intensity_mean",2.403,"NYB",NA
"105",2013,"GLORYS12_intensity_mean",1.4178,"NYB",NA
"106",2014,"GLORYS12_intensity_mean",1.5921,"NYB",NA
"107",2015,"GLORYS12_intensity_mean",1.7069,"NYB",NA
"108",2016,"GLORYS12_intensity_mean",1.49242,"NYB",NA
"109",2017,"GLORYS12_intensity_mean",1.2838,"NYB",NA
"110",2018,"GLORYS12_intensity_mean",0,"NYB",NA
"111",2019,"GLORYS12_intensity_mean",2.02595,"NYB",NA
"112",2020,"GLORYS12_intensity_mean",1.61413333333333,"NYB",NA
"113",1993,"GLORYS12_intensity_max",0,"NYB",NA
"114",1994,"GLORYS12_intensity_max",0,"NYB",NA
"115",1995,"GLORYS12_intensity_max",1.2393,"NYB",NA
"116",1996,"GLORYS12_intensity_max",0,"NYB",NA
"117",1997,"GLORYS12_intensity_max",0,"NYB",NA
"118",1998,"GLORYS12_intensity_max",0,"NYB",NA
"119",1999,"GLORYS12_intensity_max",1.72715,"NYB",NA
"120",2000,"GLORYS12_intensity_max",1.68733333333333,"NYB",NA
"121",2001,"GLORYS12_intensity_max",1.191175,"NYB",NA
"122",2002,"GLORYS12_intensity_max",1.57866,"NYB",NA
"123",2003,"GLORYS12_intensity_max",0,"NYB",NA
"124",2004,"GLORYS12_intensity_max",0,"NYB",NA
"125",2005,"GLORYS12_intensity_max",1.4415,"NYB",NA
"126",2006,"GLORYS12_intensity_max",1.48965,"NYB",NA
"127",2007,"GLORYS12_intensity_max",2.0191,"NYB",NA
"128",2008,"GLORYS12_intensity_max",0,"NYB",NA
"129",2009,"GLORYS12_intensity_max",1.7163,"NYB",NA
"130",2010,"GLORYS12_intensity_max",0,"NYB",NA
"131",2011,"GLORYS12_intensity_max",1.4728,"NYB",NA
"132",2012,"GLORYS12_intensity_max",3.2024,"NYB",NA
"133",2013,"GLORYS12_intensity_max",1.8284,"NYB",NA
"134",2014,"GLORYS12_intensity_max",2.1087,"NYB",NA
"135",2015,"GLORYS12_intensity_max",2.29685,"NYB",NA
"136",2016,"GLORYS12_intensity_max",1.6852,"NYB",NA
"137",2017,"GLORYS12_intensity_max",1.5096,"NYB",NA
"138",2018,"GLORYS12_intensity_max",0,"NYB",NA
"139",2019,"GLORYS12_intensity_max",2.7564,"NYB",NA
"140",2020,"GLORYS12_intensity_max",1.8281,"NYB",NA
"141",1993,"GLORYS12_intensity_max_max",0,"NYB",NA
"142",1994,"GLORYS12_intensity_max_max",0,"NYB",NA
"143",1995,"GLORYS12_intensity_max_max",1.4805,"NYB",NA
"144",1996,"GLORYS12_intensity_max_max",0,"NYB",NA
"145",1997,"GLORYS12_intensity_max_max",0,"NYB",NA
"146",1998,"GLORYS12_intensity_max_max",0,"NYB",NA
"147",1999,"GLORYS12_intensity_max_max",1.8289,"NYB",NA
"148",2000,"GLORYS12_intensity_max_max",1.8479,"NYB",NA
"149",2001,"GLORYS12_intensity_max_max",1.2962,"NYB",NA
"150",2002,"GLORYS12_intensity_max_max",1.933,"NYB",NA
"151",2003,"GLORYS12_intensity_max_max",0,"NYB",NA
"152",2004,"GLORYS12_intensity_max_max",0,"NYB",NA
"153",2005,"GLORYS12_intensity_max_max",1.4415,"NYB",NA
"154",2006,"GLORYS12_intensity_max_max",1.8478,"NYB",NA
"155",2007,"GLORYS12_intensity_max_max",2.0191,"NYB",NA
"156",2008,"GLORYS12_intensity_max_max",0,"NYB",NA
"157",2009,"GLORYS12_intensity_max_max",1.8549,"NYB",NA
"158",2010,"GLORYS12_intensity_max_max",0,"NYB",NA
"159",2011,"GLORYS12_intensity_max_max",1.8191,"NYB",NA
"160",2012,"GLORYS12_intensity_max_max",3.2024,"NYB",NA
"161",2013,"GLORYS12_intensity_max_max",1.8284,"NYB",NA
"162",2014,"GLORYS12_intensity_max_max",2.1087,"NYB",NA
"163",2015,"GLORYS12_intensity_max_max",3.1163,"NYB",NA
"164",2016,"GLORYS12_intensity_max_max",1.9308,"NYB",NA
"165",2017,"GLORYS12_intensity_max_max",1.5096,"NYB",NA
"166",2018,"GLORYS12_intensity_max_max",0,"NYB",NA
"167",2019,"GLORYS12_intensity_max_max",3.6817,"NYB",NA
"168",2020,"GLORYS12_intensity_max_max",2.4671,"NYB",NA
"169",1993,"GLORYS12_intensity_var",0,"NYB",NA
"170",1994,"GLORYS12_intensity_var",0,"NYB",NA
"171",1995,"GLORYS12_intensity_var",0.0693333333333333,"NYB",NA
"172",1996,"GLORYS12_intensity_var",0,"NYB",NA
"173",1997,"GLORYS12_intensity_var",0,"NYB",NA
"174",1998,"GLORYS12_intensity_var",0,"NYB",NA
"175",1999,"GLORYS12_intensity_var",0.15435,"NYB",NA
"176",2000,"GLORYS12_intensity_var",0.132033333333333,"NYB",NA
"177",2001,"GLORYS12_intensity_var",0.046,"NYB",NA
"178",2002,"GLORYS12_intensity_var",0.07488,"NYB",NA
"179",2003,"GLORYS12_intensity_var",0,"NYB",NA
"180",2004,"GLORYS12_intensity_var",0,"NYB",NA
"181",2005,"GLORYS12_intensity_var",0.0865,"NYB",NA
"182",2006,"GLORYS12_intensity_var",0.06035,"NYB",NA
"183",2007,"GLORYS12_intensity_var",0.203,"NYB",NA
"184",2008,"GLORYS12_intensity_var",0,"NYB",NA
"185",2009,"GLORYS12_intensity_var",0.16095,"NYB",NA
"186",2010,"GLORYS12_intensity_var",0,"NYB",NA
"187",2011,"GLORYS12_intensity_var",0.1041,"NYB",NA
"188",2012,"GLORYS12_intensity_var",0.5507,"NYB",NA
"189",2013,"GLORYS12_intensity_var",0.2231,"NYB",NA
"190",2014,"GLORYS12_intensity_var",0.2472,"NYB",NA
"191",2015,"GLORYS12_intensity_var",0.2218,"NYB",NA
"192",2016,"GLORYS12_intensity_var",0.14042,"NYB",NA
"193",2017,"GLORYS12_intensity_var",0.1681,"NYB",NA
"194",2018,"GLORYS12_intensity_var",0,"NYB",NA
"195",2019,"GLORYS12_intensity_var",0.4384,"NYB",NA
"196",2020,"GLORYS12_intensity_var",0.11,"NYB",NA
"197",1993,"GLORYS12_intensity_cumulative",0,"NYB",NA
"198",1994,"GLORYS12_intensity_cumulative",0,"NYB",NA
"199",1995,"GLORYS12_intensity_cumulative",12.4550333333333,"NYB",NA
"200",1996,"GLORYS12_intensity_cumulative",0,"NYB",NA
"201",1997,"GLORYS12_intensity_cumulative",0,"NYB",NA
"202",1998,"GLORYS12_intensity_cumulative",0,"NYB",NA
"203",1999,"GLORYS12_intensity_cumulative",53.14065,"NYB",NA
"204",2000,"GLORYS12_intensity_cumulative",30.2413666666667,"NYB",NA
"205",2001,"GLORYS12_intensity_cumulative",14.77365,"NYB",NA
"206",2002,"GLORYS12_intensity_cumulative",37.44706,"NYB",NA
"207",2003,"GLORYS12_intensity_cumulative",0,"NYB",NA
"208",2004,"GLORYS12_intensity_cumulative",0,"NYB",NA
"209",2005,"GLORYS12_intensity_cumulative",24.2155,"NYB",NA
"210",2006,"GLORYS12_intensity_cumulative",15.40087,"NYB",NA
"211",2007,"GLORYS12_intensity_cumulative",43.0535,"NYB",NA
"212",2008,"GLORYS12_intensity_cumulative",0,"NYB",NA
"213",2009,"GLORYS12_intensity_cumulative",46.7806,"NYB",NA
"214",2010,"GLORYS12_intensity_cumulative",0,"NYB",NA
"215",2011,"GLORYS12_intensity_cumulative",29.779,"NYB",NA
"216",2012,"GLORYS12_intensity_cumulative",444.5577,"NYB",NA
"217",2013,"GLORYS12_intensity_cumulative",80.8154,"NYB",NA
"218",2014,"GLORYS12_intensity_cumulative",264.2929,"NYB",NA
"219",2015,"GLORYS12_intensity_cumulative",190.6806,"NYB",NA
"220",2016,"GLORYS12_intensity_cumulative",40.75534,"NYB",NA
"221",2017,"GLORYS12_intensity_cumulative",51.3502,"NYB",NA
"222",2018,"GLORYS12_intensity_cumulative",0,"NYB",NA
"223",2019,"GLORYS12_intensity_cumulative",176.5184,"NYB",NA
"224",2020,"GLORYS12_intensity_cumulative",49.4046,"NYB",NA
"225",1993,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"226",1994,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"227",1995,"GLORYS12_intensity_mean_relThresh",0.0848,"NYB",NA
"228",1996,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"229",1997,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"230",1998,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"231",1999,"GLORYS12_intensity_mean_relThresh",0.230575,"NYB",NA
"232",2000,"GLORYS12_intensity_mean_relThresh",0.2183,"NYB",NA
"233",2001,"GLORYS12_intensity_mean_relThresh",0.063475,"NYB",NA
"234",2002,"GLORYS12_intensity_mean_relThresh",0.10856,"NYB",NA
"235",2003,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"236",2004,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"237",2005,"GLORYS12_intensity_mean_relThresh",0.2089,"NYB",NA
"238",2006,"GLORYS12_intensity_mean_relThresh",0.11229,"NYB",NA
"239",2007,"GLORYS12_intensity_mean_relThresh",0.3626,"NYB",NA
"240",2008,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"241",2009,"GLORYS12_intensity_mean_relThresh",0.2038,"NYB",NA
"242",2010,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"243",2011,"GLORYS12_intensity_mean_relThresh",0.18375,"NYB",NA
"244",2012,"GLORYS12_intensity_mean_relThresh",1.1017,"NYB",NA
"245",2013,"GLORYS12_intensity_mean_relThresh",0.4224,"NYB",NA
"246",2014,"GLORYS12_intensity_mean_relThresh",0.531,"NYB",NA
"247",2015,"GLORYS12_intensity_mean_relThresh",0.5044,"NYB",NA
"248",2016,"GLORYS12_intensity_mean_relThresh",0.21172,"NYB",NA
"249",2017,"GLORYS12_intensity_mean_relThresh",0.1288,"NYB",NA
"250",2018,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"251",2019,"GLORYS12_intensity_mean_relThresh",0.85445,"NYB",NA
"252",2020,"GLORYS12_intensity_mean_relThresh",0.246966666666667,"NYB",NA
"253",1993,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"254",1994,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"255",1995,"GLORYS12_intensity_max_relThresh",0.1935,"NYB",NA
"256",1996,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"257",1997,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"258",1998,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"259",1999,"GLORYS12_intensity_max_relThresh",0.479425,"NYB",NA
"260",2000,"GLORYS12_intensity_max_relThresh",0.366833333333333,"NYB",NA
"261",2001,"GLORYS12_intensity_max_relThresh",0.1342,"NYB",NA
"262",2002,"GLORYS12_intensity_max_relThresh",0.217,"NYB",NA
"263",2003,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"264",2004,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"265",2005,"GLORYS12_intensity_max_relThresh",0.3032,"NYB",NA
"266",2006,"GLORYS12_intensity_max_relThresh",0.19189,"NYB",NA
"267",2007,"GLORYS12_intensity_max_relThresh",0.6366,"NYB",NA
"268",2008,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"269",2009,"GLORYS12_intensity_max_relThresh",0.4036,"NYB",NA
"270",2010,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"271",2011,"GLORYS12_intensity_max_relThresh",0.31115,"NYB",NA
"272",2012,"GLORYS12_intensity_max_relThresh",1.901,"NYB",NA
"273",2013,"GLORYS12_intensity_max_relThresh",0.8007,"NYB",NA
"274",2014,"GLORYS12_intensity_max_relThresh",0.9905,"NYB",NA
"275",2015,"GLORYS12_intensity_max_relThresh",1.12455,"NYB",NA
"276",2016,"GLORYS12_intensity_max_relThresh",0.3876,"NYB",NA
"277",2017,"GLORYS12_intensity_max_relThresh",0.2608,"NYB",NA
"278",2018,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"279",2019,"GLORYS12_intensity_max_relThresh",1.58985,"NYB",NA
"280",2020,"GLORYS12_intensity_max_relThresh",0.4693,"NYB",NA
"281",1993,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"282",1994,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"283",1995,"GLORYS12_intensity_var_relThresh",0.0624333333333333,"NYB",NA
"284",1996,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"285",1997,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"286",1998,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"287",1999,"GLORYS12_intensity_var_relThresh",0.154775,"NYB",NA
"288",2000,"GLORYS12_intensity_var_relThresh",0.116633333333333,"NYB",NA
"289",2001,"GLORYS12_intensity_var_relThresh",0.044525,"NYB",NA
"290",2002,"GLORYS12_intensity_var_relThresh",0.06146,"NYB",NA
"291",2003,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"292",2004,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"293",2005,"GLORYS12_intensity_var_relThresh",0.087,"NYB",NA
"294",2006,"GLORYS12_intensity_var_relThresh",0.05848,"NYB",NA
"295",2007,"GLORYS12_intensity_var_relThresh",0.201,"NYB",NA
"296",2008,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"297",2009,"GLORYS12_intensity_var_relThresh",0.12155,"NYB",NA
"298",2010,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"299",2011,"GLORYS12_intensity_var_relThresh",0.08965,"NYB",NA
"300",2012,"GLORYS12_intensity_var_relThresh",0.48,"NYB",NA
"301",2013,"GLORYS12_intensity_var_relThresh",0.2302,"NYB",NA
"302",2014,"GLORYS12_intensity_var_relThresh",0.2328,"NYB",NA
"303",2015,"GLORYS12_intensity_var_relThresh",0.24335,"NYB",NA
"304",2016,"GLORYS12_intensity_var_relThresh",0.12144,"NYB",NA
"305",2017,"GLORYS12_intensity_var_relThresh",0.0755,"NYB",NA
"306",2018,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"307",2019,"GLORYS12_intensity_var_relThresh",0.44615,"NYB",NA
"308",2020,"GLORYS12_intensity_var_relThresh",0.1148,"NYB",NA
"309",1993,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"310",1994,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"311",1995,"GLORYS12_intensity_cumulative_relThresh",0.970533333333333,"NYB",NA
"312",1996,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"313",1997,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"314",1998,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"315",1999,"GLORYS12_intensity_cumulative_relThresh",11.44735,"NYB",NA
"316",2000,"GLORYS12_intensity_cumulative_relThresh",4.59706666666667,"NYB",NA
"317",2001,"GLORYS12_intensity_cumulative_relThresh",0.82195,"NYB",NA
"318",2002,"GLORYS12_intensity_cumulative_relThresh",4.66424,"NYB",NA
"319",2003,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"320",2004,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"321",2005,"GLORYS12_intensity_cumulative_relThresh",3.7601,"NYB",NA
"322",2006,"GLORYS12_intensity_cumulative_relThresh",1.40315,"NYB",NA
"323",2007,"GLORYS12_intensity_cumulative_relThresh",9.066,"NYB",NA
"324",2008,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"325",2009,"GLORYS12_intensity_cumulative_relThresh",8.781,"NYB",NA
"326",2010,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"327",2011,"GLORYS12_intensity_cumulative_relThresh",5.3495,"NYB",NA
"328",2012,"GLORYS12_intensity_cumulative_relThresh",203.8127,"NYB",NA
"329",2013,"GLORYS12_intensity_cumulative_relThresh",24.0794,"NYB",NA
"330",2014,"GLORYS12_intensity_cumulative_relThresh",88.1475,"NYB",NA
"331",2015,"GLORYS12_intensity_cumulative_relThresh",84.82295,"NYB",NA
"332",2016,"GLORYS12_intensity_cumulative_relThresh",8.36926,"NYB",NA
"333",2017,"GLORYS12_intensity_cumulative_relThresh",5.1505,"NYB",NA
"334",2018,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"335",2019,"GLORYS12_intensity_cumulative_relThresh",89.60875,"NYB",NA
"336",2020,"GLORYS12_intensity_cumulative_relThresh",10.9789666666667,"NYB",NA
"337",1993,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"338",1994,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"339",1995,"GLORYS12_intensity_mean_abs",11.2699666666667,"NYB",NA
"340",1996,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"341",1997,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"342",1998,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"343",1999,"GLORYS12_intensity_mean_abs",9.950525,"NYB",NA
"344",2000,"GLORYS12_intensity_mean_abs",9.33146666666667,"NYB",NA
"345",2001,"GLORYS12_intensity_mean_abs",11.47105,"NYB",NA
"346",2002,"GLORYS12_intensity_mean_abs",9.06232,"NYB",NA
"347",2003,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"348",2004,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"349",2005,"GLORYS12_intensity_mean_abs",10.0491,"NYB",NA
"350",2006,"GLORYS12_intensity_mean_abs",9.0818,"NYB",NA
"351",2007,"GLORYS12_intensity_mean_abs",10.4127,"NYB",NA
"352",2008,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"353",2009,"GLORYS12_intensity_mean_abs",10.3684,"NYB",NA
"354",2010,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"355",2011,"GLORYS12_intensity_mean_abs",11.1789,"NYB",NA
"356",2012,"GLORYS12_intensity_mean_abs",9.7117,"NYB",NA
"357",2013,"GLORYS12_intensity_mean_abs",12.1802,"NYB",NA
"358",2014,"GLORYS12_intensity_mean_abs",11.1364,"NYB",NA
"359",2015,"GLORYS12_intensity_mean_abs",11.3131,"NYB",NA
"360",2016,"GLORYS12_intensity_mean_abs",9.88602,"NYB",NA
"361",2017,"GLORYS12_intensity_mean_abs",11.7814,"NYB",NA
"362",2018,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"363",2019,"GLORYS12_intensity_mean_abs",11.7959,"NYB",NA
"364",2020,"GLORYS12_intensity_mean_abs",8.45566666666667,"NYB",NA
"365",1993,"GLORYS12_intensity_max_abs",0,"NYB",NA
"366",1994,"GLORYS12_intensity_max_abs",0,"NYB",NA
"367",1995,"GLORYS12_intensity_max_abs",11.3645,"NYB",NA
"368",1996,"GLORYS12_intensity_max_abs",0,"NYB",NA
"369",1997,"GLORYS12_intensity_max_abs",0,"NYB",NA
"370",1998,"GLORYS12_intensity_max_abs",0,"NYB",NA
"371",1999,"GLORYS12_intensity_max_abs",10.269975,"NYB",NA
"372",2000,"GLORYS12_intensity_max_abs",9.52323333333333,"NYB",NA
"373",2001,"GLORYS12_intensity_max_abs",11.55965,"NYB",NA
"374",2002,"GLORYS12_intensity_max_abs",9.23774,"NYB",NA
"375",2003,"GLORYS12_intensity_max_abs",0,"NYB",NA
"376",2004,"GLORYS12_intensity_max_abs",0,"NYB",NA
"377",2005,"GLORYS12_intensity_max_abs",10.1713,"NYB",NA
"378",2006,"GLORYS12_intensity_max_abs",9.17357,"NYB",NA
"379",2007,"GLORYS12_intensity_max_abs",10.7932,"NYB",NA
"380",2008,"GLORYS12_intensity_max_abs",0,"NYB",NA
"381",2009,"GLORYS12_intensity_max_abs",10.6152,"NYB",NA
"382",2010,"GLORYS12_intensity_max_abs",0,"NYB",NA
"383",2011,"GLORYS12_intensity_max_abs",11.42145,"NYB",NA
"384",2012,"GLORYS12_intensity_max_abs",10.3492,"NYB",NA
"385",2013,"GLORYS12_intensity_max_abs",12.6559,"NYB",NA
"386",2014,"GLORYS12_intensity_max_abs",12.623,"NYB",NA
"387",2015,"GLORYS12_intensity_max_abs",12.1014,"NYB",NA
"388",2016,"GLORYS12_intensity_max_abs",10.18664,"NYB",NA
"389",2017,"GLORYS12_intensity_max_abs",12.0551,"NYB",NA
"390",2018,"GLORYS12_intensity_max_abs",0,"NYB",NA
"391",2019,"GLORYS12_intensity_max_abs",12.89725,"NYB",NA
"392",2020,"GLORYS12_intensity_max_abs",8.62796666666667,"NYB",NA
"393",1993,"GLORYS12_intensity_var_abs",0,"NYB",NA
"394",1994,"GLORYS12_intensity_var_abs",0,"NYB",NA
"395",1995,"GLORYS12_intensity_var_abs",0.0778333333333333,"NYB",NA
"396",1996,"GLORYS12_intensity_var_abs",0,"NYB",NA
"397",1997,"GLORYS12_intensity_var_abs",0,"NYB",NA
"398",1998,"GLORYS12_intensity_var_abs",0,"NYB",NA
"399",1999,"GLORYS12_intensity_var_abs",0.2622,"NYB",NA
"400",2000,"GLORYS12_intensity_var_abs",0.170266666666667,"NYB",NA
"401",2001,"GLORYS12_intensity_var_abs",0.088675,"NYB",NA
"402",2002,"GLORYS12_intensity_var_abs",0.11774,"NYB",NA
"403",2003,"GLORYS12_intensity_var_abs",0,"NYB",NA
"404",2004,"GLORYS12_intensity_var_abs",0,"NYB",NA
"405",2005,"GLORYS12_intensity_var_abs",0.1215,"NYB",NA
"406",2006,"GLORYS12_intensity_var_abs",0.07699,"NYB",NA
"407",2007,"GLORYS12_intensity_var_abs",0.4539,"NYB",NA
"408",2008,"GLORYS12_intensity_var_abs",0,"NYB",NA
"409",2009,"GLORYS12_intensity_var_abs",0.16225,"NYB",NA
"410",2010,"GLORYS12_intensity_var_abs",0,"NYB",NA
"411",2011,"GLORYS12_intensity_var_abs",0.27655,"NYB",NA
"412",2012,"GLORYS12_intensity_var_abs",0.3153,"NYB",NA
"413",2013,"GLORYS12_intensity_var_abs",0.4003,"NYB",NA
"414",2014,"GLORYS12_intensity_var_abs",1.0478,"NYB",NA
"415",2015,"GLORYS12_intensity_var_abs",0.6214,"NYB",NA
"416",2016,"GLORYS12_intensity_var_abs",0.25212,"NYB",NA
"417",2017,"GLORYS12_intensity_var_abs",0.3029,"NYB",NA
"418",2018,"GLORYS12_intensity_var_abs",0,"NYB",NA
"419",2019,"GLORYS12_intensity_var_abs",0.9244,"NYB",NA
"420",2020,"GLORYS12_intensity_var_abs",0.152833333333333,"NYB",NA
"421",1993,"GLORYS12_intensity_cumulative_abs",0,"NYB",NA
"422",1994,"GLORYS12_intensity_cumulative_abs",0,"NYB",NA
"423",1995,"GLORYS12_intensity_cumulative_abs",122.568233333333,"NYB",NA
"424",1996,"GLORYS12_intensity_cumulative_abs",0,"NYB",NA
"425",1997,"GLORYS12_intensity_cumulative_abs",0,"NYB",NA
"426",1998,"GLORYS12_intensity_cumulative_abs",0,"NYB",NA
"427",1999,"GLORYS12_intensity_cumulative_abs",413.5115,"NYB",NA
"428",2000,"GLORYS12_intensity_cumulative_abs",193.369933333333,"NYB",NA
"429",2001,"GLORYS12_intensity_cumulative_abs",149.60145,"NYB",NA
"430",2002,"GLORYS12_intensity_cumulative_abs",208.72066,"NYB",NA
"431",2003,"GLORYS12_intensity_cumulative_abs",0,"NYB",NA
"432",2004,"GLORYS12_intensity_cumulative_abs",0,"NYB",NA
"433",2005,"GLORYS12_intensity_cumulative_abs",180.8835,"NYB",NA
"434",2006,"GLORYS12_intensity_cumulative_abs",97.85511,"NYB",NA
"435",2007,"GLORYS12_intensity_cumulative_abs",260.3183,"NYB",NA
"436",2008,"GLORYS12_intensity_cumulative_abs",0,"NYB",NA
"437",2009,"GLORYS12_intensity_cumulative_abs",380.8103,"NYB",NA
"438",2010,"GLORYS12_intensity_cumulative_abs",0,"NYB",NA
"439",2011,"GLORYS12_intensity_cumulative_abs",227.75675,"NYB",NA
"440",2012,"GLORYS12_intensity_cumulative_abs",1796.6647,"NYB",NA
"441",2013,"GLORYS12_intensity_cumulative_abs",694.2705,"NYB",NA
"442",2014,"GLORYS12_intensity_cumulative_abs",1848.6372,"NYB",NA
"443",2015,"GLORYS12_intensity_cumulative_abs",1128.03505,"NYB",NA
"444",2016,"GLORYS12_intensity_cumulative_abs",321.184,"NYB",NA
"445",2017,"GLORYS12_intensity_cumulative_abs",471.2569,"NYB",NA
"446",2018,"GLORYS12_intensity_cumulative_abs",0,"NYB",NA
"447",2019,"GLORYS12_intensity_cumulative_abs",957.58745,"NYB",NA
"448",2020,"GLORYS12_intensity_cumulative_abs",234.106366666667,"NYB",NA
"449",1993,"GLORYS12_rate_onset",0,"NYB",NA
"450",1994,"GLORYS12_rate_onset",0,"NYB",NA
"451",1995,"GLORYS12_rate_onset",0.0620333333333333,"NYB",NA
"452",1996,"GLORYS12_rate_onset",0,"NYB",NA
"453",1997,"GLORYS12_rate_onset",0,"NYB",NA
"454",1998,"GLORYS12_rate_onset",0,"NYB",NA
"455",1999,"GLORYS12_rate_onset",0.04625,"NYB",NA
"456",2000,"GLORYS12_rate_onset",0.0735666666666667,"NYB",NA
"457",2001,"GLORYS12_rate_onset",0.0304,"NYB",NA
