"","Year","Variable","Val","ScaleType","ScaleName","ScaleName2","ScaleName3"
"1619",1999,"Landings_USD",22865686.6433217,"State","Connecticut","NEFMC","NES_LME_states"
"1620",2000,"Landings_USD",62234448.4343997,"State","New Jersey","MAFMC","NES_LME_states"
"1621",2000,"Landings_USD",35539811.0632532,"State","New York","MAFMC","NES_LME_states"
"1622",2000,"Landings_USD",68723698.0109374,"State","Virginia","MAFMC","NES_LME_states"
"1623",2000,"Landings_USD",168968942.94149,"State","Massachusetts","NEFMC","NES_LME_states"
"1624",2000,"Landings_USD",62910211.6827179,"State","North Carolina","MAFMC","NES_LME_states"
"1625",2000,"Landings_USD",47020445.0467018,"State","Rhode Island","NEFMC","NES_LME_states"
"1626",2000,"Landings_USD",156314988.530223,"State","Maine","NEFMC","NES_LME_states"
"1627",2000,"Landings_USD",17044.3788414073,"State","Pennsylvania","MAFMC","NES_LME_states"
"1628",2000,"Landings_USD",31287377.0507671,"State","Maryland","MAFMC","NES_LME_states"
"1629",2000,"Landings_USD",9406495.2814209,"State","New Hampshire","NEFMC","NES_LME_states"
"1630",2000,"Landings_USD",18135066.3504815,"State","Connecticut","NEFMC","NES_LME_states"
"1631",2000,"Landings_USD",3968333.73663069,"State","Delaware","MAFMC","NES_LME_states"
"1632",2001,"Landings_USD",157559524.405743,"State","Massachusetts","NEFMC","NES_LME_states"
"1633",2001,"Landings_USD",67564765.5448341,"State","Virginia","MAFMC","NES_LME_states"
"1634",2001,"Landings_USD",17609692.4452812,"State","Connecticut","NEFMC","NES_LME_states"
"1635",2001,"Landings_USD",49785722.0051777,"State","North Carolina","MAFMC","NES_LME_states"
"1636",2001,"Landings_USD",38780219.534008,"State","Rhode Island","NEFMC","NES_LME_states"
"1637",2001,"Landings_USD",4326734.57284067,"State","Delaware","MAFMC","NES_LME_states"
"1638",2001,"Landings_USD",136370755.848435,"State","Maine","NEFMC","NES_LME_states"
"1639",2001,"Landings_USD",31399872.7229936,"State","Maryland","MAFMC","NES_LME_states"
"1640",2001,"Landings_USD",24852.9065662509,"State","Pennsylvania","MAFMC","NES_LME_states"
"1641",2001,"Landings_USD",31170853.7538244,"State","New York","MAFMC","NES_LME_states"
"1642",2001,"Landings_USD",10090873.1466227,"State","New Hampshire","NEFMC","NES_LME_states"
"1643",2001,"Landings_USD",62271396.3756178,"State","New Jersey","MAFMC","NES_LME_states"
"1644",2002,"Landings_USD",15444262.9725723,"State","Connecticut","NEFMC","NES_LME_states"
"1645",2002,"Landings_USD",52676422.3498888,"State","North Carolina","MAFMC","NES_LME_states"
"1646",2002,"Landings_USD",35980933.0985916,"State","Rhode Island","NEFMC","NES_LME_states"
"1647",2002,"Landings_USD",3372969.60711638,"State","Delaware","MAFMC","NES_LME_states"
"1648",2002,"Landings_USD",161449181.430689,"State","Maine","NEFMC","NES_LME_states"
"1649",2002,"Landings_USD",165079031.319496,"State","Massachusetts","NEFMC","NES_LME_states"
"1650",2002,"Landings_USD",28546130.2816901,"State","New York","MAFMC","NES_LME_states"
"1651",2002,"Landings_USD",62662071.9051149,"State","New Jersey","MAFMC","NES_LME_states"
"1652",2002,"Landings_USD",20631.3936249073,"State","Pennsylvania","MAFMC","NES_LME_states"
"1653",2002,"Landings_USD",9278817.08673091,"State","New Hampshire","NEFMC","NES_LME_states"
"1654",2002,"Landings_USD",27249651.0378058,"State","Maryland","MAFMC","NES_LME_states"
"1655",2002,"Landings_USD",68555028.1690141,"State","Virginia","MAFMC","NES_LME_states"
"1656",2003,"Landings_USD",16209510.326087,"State","Connecticut","NEFMC","NES_LME_states"
"1657",2003,"Landings_USD",21377.1739130435,"State","Pennsylvania","MAFMC","NES_LME_states"
"1658",2003,"Landings_USD",2828308.69565217,"State","Delaware","MAFMC","NES_LME_states"
"1659",2003,"Landings_USD",8221358.69565217,"State","New Hampshire","NEFMC","NES_LME_states"
"1660",2003,"Landings_USD",46155280.9782609,"State","North Carolina","MAFMC","NES_LME_states"
"1661",2003,"Landings_USD",156071871.195652,"State","Maine","NEFMC","NES_LME_states"
"1662",2003,"Landings_USD",159022973.369565,"State","Massachusetts","NEFMC","NES_LME_states"
"1663",2003,"Landings_USD",35917221.7391304,"State","Rhode Island","NEFMC","NES_LME_states"
"1664",2003,"Landings_USD",65581658.6956522,"State","New Jersey","MAFMC","NES_LME_states"
"1665",2003,"Landings_USD",28071525,"State","New York","MAFMC","NES_LME_states"
"1666",2003,"Landings_USD",71009192.9347826,"State","Virginia","MAFMC","NES_LME_states"
"1667",2003,"Landings_USD",26651178.8043478,"State","Maryland","MAFMC","NES_LME_states"
"1668",2004,"Landings_USD",195917450.262473,"State","Maine","NEFMC","NES_LME_states"
"1669",2004,"Landings_USD",77272778.5080948,"State","New Jersey","MAFMC","NES_LME_states"
"1670",2004,"Landings_USD",2868570.64713927,"State","Delaware","MAFMC","NES_LME_states"
"1671",2004,"Landings_USD",176331484.229565,"State","Massachusetts","NEFMC","NES_LME_states"
"1672",2004,"Landings_USD",27273523.6666814,"State","Maryland","MAFMC","NES_LME_states"
"1673",2004,"Landings_USD",20105.5185495611,"State","Pennsylvania","MAFMC","NES_LME_states"
"1674",2004,"Landings_USD",24826514.6234946,"State","New York","MAFMC","NES_LME_states"
"1675",2004,"Landings_USD",40435376.0642287,"State","Rhode Island","NEFMC","NES_LME_states"
"1676",2004,"Landings_USD",10901510.609202,"State","New Hampshire","NEFMC","NES_LME_states"
"1677",2004,"Landings_USD",17680916.1409855,"State","Connecticut","NEFMC","NES_LME_states"
"1678",2004,"Landings_USD",42383543.6940315,"State","North Carolina","MAFMC","NES_LME_states"
"1679",2004,"Landings_USD",85040909.0828885,"State","Virginia","MAFMC","NES_LME_states"
"1680",2005,"Landings_USD",20004.9504950495,"State","Pennsylvania","MAFMC","NES_LME_states"
"1681",2005,"Landings_USD",3132800.44383749,"State","Delaware","MAFMC","NES_LME_states"
"1682",2005,"Landings_USD",11326944.0081939,"State","New Hampshire","NEFMC","NES_LME_states"
"1683",2005,"Landings_USD",86137829.8053943,"State","New Jersey","MAFMC","NES_LME_states"
"1684",2005,"Landings_USD",225644475.076818,"State","Massachusetts","NEFMC","NES_LME_states"
"1685",2005,"Landings_USD",32806653.1239331,"State","Maryland","MAFMC","NES_LME_states"
"1686",2005,"Landings_USD",28904575.964493,"State","New York","MAFMC","NES_LME_states"
"1687",2005,"Landings_USD",200942135.54114,"State","Maine","NEFMC","NES_LME_states"
"1688",2005,"Landings_USD",33218589.7917378,"State","North Carolina","MAFMC","NES_LME_states"
"1689",2005,"Landings_USD",43666360.7033117,"State","Rhode Island","NEFMC","NES_LME_states"
"1690",2005,"Landings_USD",19240511.2666439,"State","Connecticut","NEFMC","NES_LME_states"
"1691",2005,"Landings_USD",79612723.2843974,"State","Virginia","MAFMC","NES_LME_states"
"1692",2006,"Landings_USD",72607380.9897879,"State","New Jersey","MAFMC","NES_LME_states"
"1693",2006,"Landings_USD",42278.5794021582,"State","Pennsylvania","MAFMC","NES_LME_states"
"1694",2006,"Landings_USD",290893351.965932,"State","Massachusetts","NEFMC","NES_LME_states"
"1695",2006,"Landings_USD",26591289.535701,"State","Maryland","MAFMC","NES_LME_states"
"1696",2006,"Landings_USD",194161487.906727,"State","Maine","NEFMC","NES_LME_states"
"1697",2006,"Landings_USD",2823803.86157853,"State","Delaware","MAFMC","NES_LME_states"
"1698",2006,"Landings_USD",34789353.454335,"State","North Carolina","MAFMC","NES_LME_states"
"1699",2006,"Landings_USD",9411752.75974697,"State","New Hampshire","NEFMC","NES_LME_states"
"1700",2006,"Landings_USD",18303599.9503866,"State","Connecticut","NEFMC","NES_LME_states"
"1701",2006,"Landings_USD",29024254.186133,"State","New York","MAFMC","NES_LME_states"
"1702",2006,"Landings_USD",54607751.105966,"State","Virginia","MAFMC","NES_LME_states"
"1703",2006,"Landings_USD",49298548.1456981,"State","Rhode Island","NEFMC","NES_LME_states"
"1704",2007,"Landings_USD",61189.08577928,"State","Pennsylvania","MAFMC","NES_LME_states"
"1705",2007,"Landings_USD",202563846.744342,"State","Massachusetts","NEFMC","NES_LME_states"
"1706",2007,"Landings_USD",8208951.9438293,"State","New Hampshire","NEFMC","NES_LME_states"
"1707",2007,"Landings_USD",73071267.1765543,"State","New Jersey","MAFMC","NES_LME_states"
"1708",2007,"Landings_USD",31507384.5819953,"State","Maryland","MAFMC","NES_LME_states"
"1709",2007,"Landings_USD",3825073.12720798,"State","Delaware","MAFMC","NES_LME_states"
"1710",2007,"Landings_USD",20281519.6955143,"State","Connecticut","NEFMC","NES_LME_states"
"1711",2007,"Landings_USD",39685103.9133807,"State","North Carolina","MAFMC","NES_LME_states"
"1712",2007,"Landings_USD",29098045.5201296,"State","New York","MAFMC","NES_LME_states"
"1713",2007,"Landings_USD",66627997.4117108,"State","Virginia","MAFMC","NES_LME_states"
"1714",2007,"Landings_USD",165924318.745403,"State","Maine","NEFMC","NES_LME_states"
"1715",2007,"Landings_USD",34860861.1286388,"State","Rhode Island","NEFMC","NES_LME_states"
"1716",2008,"Landings_USD",8116413.03249529,"State","New Hampshire","NEFMC","NES_LME_states"
"1717",2008,"Landings_USD",40334619.1770894,"State","North Carolina","MAFMC","NES_LME_states"
"1718",2008,"Landings_USD",68106492.6708764,"State","Virginia","MAFMC","NES_LME_states"
"1719",2008,"Landings_USD",65038.901670931,"State","Pennsylvania","MAFMC","NES_LME_states"
"1720",2008,"Landings_USD",185743921.897012,"State","Massachusetts","NEFMC","NES_LME_states"
"1721",2008,"Landings_USD",26709727.2179295,"State","New York","MAFMC","NES_LME_states"
"1722",2008,"Landings_USD",78283127.9754058,"State","New Jersey","MAFMC","NES_LME_states"
"1723",2008,"Landings_USD",7993186.19725278,"State","Connecticut","NEFMC","NES_LME_states"
"1724",2008,"Landings_USD",34004513.26745,"State","Maryland","MAFMC","NES_LME_states"
"1725",2008,"Landings_USD",30700717.4074379,"State","Rhode Island","NEFMC","NES_LME_states"
"1726",2008,"Landings_USD",143308223.647152,"State","Maine","NEFMC","NES_LME_states"
"1727",2008,"Landings_USD",3205663.53509861,"State","Delaware","MAFMC","NES_LME_states"
"1728",2009,"Landings_USD",63564.5197873524,"State","Pennsylvania","MAFMC","NES_LME_states"
"1729",2009,"Landings_USD",8274494.24726656,"State","New Hampshire","NEFMC","NES_LME_states"
"1730",2009,"Landings_USD",35978065.3540347,"State","North Carolina","MAFMC","NES_LME_states"
"1731",2009,"Landings_USD",70849050.0144479,"State","Virginia","MAFMC","NES_LME_states"
"1732",2009,"Landings_USD",136250603.858355,"State","Maine","NEFMC","NES_LME_states"
"1733",2009,"Landings_USD",22784692.2606083,"State","New York","MAFMC","NES_LME_states"
"1734",2009,"Landings_USD",186644517.581335,"State","Massachusetts","NEFMC","NES_LME_states"
"1735",2009,"Landings_USD",28735703.7660752,"State","Rhode Island","NEFMC","NES_LME_states"
"1736",2009,"Landings_USD",6994273.21056278,"State","Connecticut","NEFMC","NES_LME_states"
"1737",2009,"Landings_USD",3515315.5070577,"State","Delaware","MAFMC","NES_LME_states"
"1738",2009,"Landings_USD",35370658.2630877,"State","Maryland","MAFMC","NES_LME_states"
"1739",2009,"Landings_USD",70626261.7019888,"State","New Jersey","MAFMC","NES_LME_states"
"1740",2010,"Landings_USD",28762709.3591918,"State","Rhode Island","NEFMC","NES_LME_states"
"1741",2010,"Landings_USD",219302670.397269,"State","Massachusetts","NEFMC","NES_LME_states"
"1742",2010,"Landings_USD",9444981.22597839,"State","New Hampshire","NEFMC","NES_LME_states"
"1743",2010,"Landings_USD",88259.5301182996,"State","Pennsylvania","MAFMC","NES_LME_states"
"1744",2010,"Landings_USD",3597403.20086942,"State","Delaware","MAFMC","NES_LME_states"
"1745",2010,"Landings_USD",174459475.244506,"State","Maine","NEFMC","NES_LME_states"
"1746",2010,"Landings_USD",7380328.27979827,"State","Connecticut","NEFMC","NES_LME_states"
"1747",2010,"Landings_USD",36603747.7731404,"State","North Carolina","MAFMC","NES_LME_states"
"1748",2010,"Landings_USD",22844053.8741434,"State","New York","MAFMC","NES_LME_states"
"1749",2010,"Landings_USD",47607127.173457,"State","Maryland","MAFMC","NES_LME_states"
"1750",2010,"Landings_USD",83997720.9797494,"State","Virginia","MAFMC","NES_LME_states"
"1751",2010,"Landings_USD",81869212.8209028,"State","New Jersey","MAFMC","NES_LME_states"
"1752",2011,"Landings_USD",10440015.9165581,"State","New Hampshire","NEFMC","NES_LME_states"
"1753",2011,"Landings_USD",8905717.95681189,"State","Connecticut","NEFMC","NES_LME_states"
"1754",2011,"Landings_USD",36704590.9044429,"State","Maryland","MAFMC","NES_LME_states"
"1755",2011,"Landings_USD",88839.2916687044,"State","Pennsylvania","MAFMC","NES_LME_states"
"1756",2011,"Landings_USD",31637741.8049733,"State","North Carolina","MAFMC","NES_LME_states"
"1757",2011,"Landings_USD",3153264.89509743,"State","Delaware","MAFMC","NES_LME_states"
"1758",2011,"Landings_USD",33758155.9022421,"State","Rhode Island","NEFMC","NES_LME_states"
"1759",2011,"Landings_USD",254158470.232035,"State","Massachusetts","NEFMC","NES_LME_states"
"1760",2011,"Landings_USD",22475697.0163122,"State","New York","MAFMC","NES_LME_states"
"1761",2011,"Landings_USD",86241173.6460922,"State","Virginia","MAFMC","NES_LME_states"
"1762",2011,"Landings_USD",97964956.0071669,"State","New Jersey","MAFMC","NES_LME_states"
"1763",2011,"Landings_USD",183212465.154742,"State","Maine","NEFMC","NES_LME_states"
"1764",2012,"Landings_USD",36716496.3904244,"State","Maryland","MAFMC","NES_LME_states"
"1765",2012,"Landings_USD",31786847.4170727,"State","North Carolina","MAFMC","NES_LME_states"
"1766",2012,"Landings_USD",76016505.2106454,"State","Virginia","MAFMC","NES_LME_states"
"1767",2012,"Landings_USD",3686664.66064109,"State","Delaware","MAFMC","NES_LME_states"
"1768",2012,"Landings_USD",23989368.6935873,"State","New York","MAFMC","NES_LME_states"
"1769",2012,"Landings_USD",22249.1708810747,"State","Pennsylvania","MAFMC","NES_LME_states"
"1770",2012,"Landings_USD",267965785.237418,"State","Massachusetts","NEFMC","NES_LME_states"
"1771",2012,"Landings_USD",196727994.764491,"State","Maine","NEFMC","NES_LME_states"
"1772",2012,"Landings_USD",35340186.9233508,"State","Rhode Island","NEFMC","NES_LME_states"
"1773",2012,"Landings_USD",81745116.3742866,"State","New Jersey","MAFMC","NES_LME_states"
"1774",2012,"Landings_USD",9202759.45877962,"State","Connecticut","NEFMC","NES_LME_states"
"1775",2012,"Landings_USD",10120851.2565911,"State","New Hampshire","NEFMC","NES_LME_states"
"1776",2013,"Landings_USD",34829736.6300103,"State","Maryland","MAFMC","NES_LME_states"
"1777",2013,"Landings_USD",241555119.03216,"State","Massachusetts","NEFMC","NES_LME_states"
"1778",2013,"Landings_USD",33967397.9697512,"State","North Carolina","MAFMC","NES_LME_states"
"1779",2013,"Landings_USD",3136840.56891609,"State","Delaware","MAFMC","NES_LME_states"
"1780",2013,"Landings_USD",52815.658178142,"State","Pennsylvania","MAFMC","NES_LME_states"
"1781",2013,"Landings_USD",24619592.2546192,"State","New York","MAFMC","NES_LME_states"
"1782",2013,"Landings_USD",69978569.8111304,"State","Virginia","MAFMC","NES_LME_states"
"1783",2013,"Landings_USD",56383200.8130439,"State","New Jersey","MAFMC","NES_LME_states"
"1784",2013,"Landings_USD",205100235.563802,"State","Maine","NEFMC","NES_LME_states"
"1785",2013,"Landings_USD",36944669.4433504,"State","Rhode Island","NEFMC","NES_LME_states"
"1786",2013,"Landings_USD",8656368.11056367,"State","New Hampshire","NEFMC","NES_LME_states"
"1787",2013,"Landings_USD",6279831.33846387,"State","Connecticut","NEFMC","NES_LME_states"
"1788",2014,"Landings_USD",220687863.886953,"State","Massachusetts","NEFMC","NES_LME_states"
"1789",2014,"Landings_USD",35462.8984221532,"State","Pennsylvania","MAFMC","NES_LME_states"
"1790",2014,"Landings_USD",233350659.654014,"State","Maine","NEFMC","NES_LME_states"
"1791",2014,"Landings_USD",38434179.4985531,"State","Maryland","MAFMC","NES_LME_states"
"1792",2014,"Landings_USD",63081549.542699,"State","New Jersey","MAFMC","NES_LME_states"
"1793",2014,"Landings_USD",10261490.8222969,"State","New Hampshire","NEFMC","NES_LME_states"
"1794",2014,"Landings_USD",5974546.60667892,"State","Connecticut","NEFMC","NES_LME_states"
"1795",2014,"Landings_USD",36505057.5586676,"State","Rhode Island","NEFMC","NES_LME_states"
"1796",2014,"Landings_USD",39652746.9742095,"State","North Carolina","MAFMC","NES_LME_states"
"1797",2014,"Landings_USD",73012397.608939,"State","Virginia","MAFMC","NES_LME_states"
"1798",2014,"Landings_USD",23954831.3372621,"State","New York","MAFMC","NES_LME_states"
"1799",2014,"Landings_USD",3050037.80917982,"State","Delaware","MAFMC","NES_LME_states"
"1800",2015,"Landings_USD",70138976.2353664,"State","New Jersey","MAFMC","NES_LME_states"
"1801",2015,"Landings_USD",44382458.0674788,"State","North Carolina","MAFMC","NES_LME_states"
"1802",2015,"Landings_USD",37185171.1724509,"State","Maryland","MAFMC","NES_LME_states"
"1803",2015,"Landings_USD",49284.4168054982,"State","Pennsylvania","MAFMC","NES_LME_states"
"1804",2015,"Landings_USD",29932722.1697526,"State","New York","MAFMC","NES_LME_states"
"1805",2015,"Landings_USD",2887506.56651573,"State","Delaware","MAFMC","NES_LME_states"
"1806",2015,"Landings_USD",11728642.6669161,"State","New Hampshire","NEFMC","NES_LME_states"
"1807",2015,"Landings_USD",6662767.66243292,"State","Connecticut","NEFMC","NES_LME_states"
"1808",2015,"Landings_USD",251010493.485524,"State","Maine","NEFMC","NES_LME_states"
"1809",2015,"Landings_USD",220938603.376824,"State","Massachusetts","NEFMC","NES_LME_states"
"1810",2015,"Landings_USD",84575082.4726246,"State","Virginia","MAFMC","NES_LME_states"
"1811",2015,"Landings_USD",34649843.7749431,"State","Rhode Island","NEFMC","NES_LME_states"
"1812",2016,"Landings_USD",40543273.2901333,"State","North Carolina","MAFMC","NES_LME_states"
"1813",2016,"Landings_USD",37577816.5496739,"State","Maryland","MAFMC","NES_LME_states"
"1814",2016,"Landings_USD",52228.3134607112,"State","Pennsylvania","MAFMC","NES_LME_states"
"1815",2016,"Landings_USD",39176986.5764751,"State","Rhode Island","NEFMC","NES_LME_states"
"1816",2016,"Landings_USD",13952603.1971884,"State","New Hampshire","NEFMC","NES_LME_states"
"1817",2016,"Landings_USD",266415118.678459,"State","Maine","NEFMC","NES_LME_states"
"1818",2016,"Landings_USD",79652549.1364341,"State","New Jersey","MAFMC","NES_LME_states"
"1819",2016,"Landings_USD",230041390.330104,"State","Massachusetts","NEFMC","NES_LME_states"
"1820",2016,"Landings_USD",87130826.8170507,"State","Virginia","MAFMC","NES_LME_states"
"1821",2016,"Landings_USD",6255621.32889459,"State","Connecticut","NEFMC","NES_LME_states"
"1822",2016,"Landings_USD",21856802.9574045,"State","New York","MAFMC","NES_LME_states"
"1823",2016,"Landings_USD",4788879.1091121,"State","Delaware","MAFMC","NES_LME_states"
"1824",2017,"Landings_USD",31575956.5680019,"State","Maryland","MAFMC","NES_LME_states"
"1825",2017,"Landings_USD",14282511.6857775,"State","New Hampshire","NEFMC","NES_LME_states"
"1826",2017,"Landings_USD",5595881.71103579,"State","Connecticut","NEFMC","NES_LME_states"
"1827",2017,"Landings_USD",94159.8648359232,"State","Pennsylvania","MAFMC","NES_LME_states"
"1828",2017,"Landings_USD",246905736.246477,"State","Massachusetts","NEFMC","NES_LME_states"
"1829",2017,"Landings_USD",39694837.0450196,"State","North Carolina","MAFMC","NES_LME_states"
"1830",2017,"Landings_USD",3728697.27802122,"State","Delaware","MAFMC","NES_LME_states"
"1831",2017,"Landings_USD",208832999.479877,"State","Maine","NEFMC","NES_LME_states"
"1832",2017,"Landings_USD",77732625.6029861,"State","New Jersey","MAFMC","NES_LME_states"
"1833",2017,"Landings_USD",19564559.5439232,"State","New York","MAFMC","NES_LME_states"
"1834",2017,"Landings_USD",74735705.1410622,"State","Virginia","MAFMC","NES_LME_states"
"1835",2017,"Landings_USD",41104443.0770904,"State","Rhode Island","NEFMC","NES_LME_states"
"1836",1947,"Landings_USD",254135160.832898,"FMC","MAFMC","NES_LME_states","None"
"1837",1947,"Landings_USD",248221894.171207,"FMC","NEFMC","NES_LME_states","None"
"1838",1948,"Landings_USD",277035100.852568,"FMC","NEFMC","NES_LME_states","None"
"1839",1948,"Landings_USD",233887095.030152,"FMC","MAFMC","NES_LME_states","None"
"1840",1949,"Landings_USD",219654336.215043,"FMC","MAFMC","NES_LME_states","None"
"1841",1949,"Landings_USD",242470170.452557,"FMC","NEFMC","NES_LME_states","None"
"1842",1950,"Landings_USD",252564812.467532,"FMC","MAFMC","NES_LME_states","None"
"1843",1950,"Landings_USD",251746451.948052,"FMC","NEFMC","NES_LME_states","None"
"1844",1951,"Landings_USD",235126424.537988,"FMC","MAFMC","NES_LME_states","None"
"1845",1951,"Landings_USD",259618844.969199,"FMC","NEFMC","NES_LME_states","None"
"1846",1952,"Landings_USD",253309882.057716,"FMC","NEFMC","NES_LME_states","None"
"1847",1952,"Landings_USD",237161909.66123,"FMC","MAFMC","NES_LME_states","None"
"1848",1953,"Landings_USD",224563738.24793,"FMC","NEFMC","NES_LME_states","None"
"1849",1953,"Landings_USD",242768412.925721,"FMC","MAFMC","NES_LME_states","None"
"1850",1954,"Landings_USD",258836288.851666,"FMC","MAFMC","NES_LME_states","None"
"1851",1954,"Landings_USD",214411070.165643,"FMC","NEFMC","NES_LME_states","None"
"1852",1955,"Landings_USD",254308444.720883,"FMC","MAFMC","NES_LME_states","None"
"1853",1955,"Landings_USD",213626321.256414,"FMC","NEFMC","NES_LME_states","None"
"1854",1956,"Landings_USD",217987099.819179,"FMC","NEFMC","NES_LME_states","None"
"1855",1956,"Landings_USD",264494986.668301,"FMC","MAFMC","NES_LME_states","None"
"1856",1957,"Landings_USD",216302187.574105,"FMC","NEFMC","NES_LME_states","None"
"1857",1957,"Landings_USD",247124672.753142,"FMC","MAFMC","NES_LME_states","None"
"1858",1958,"Landings_USD",234275386.790547,"FMC","MAFMC","NES_LME_states","None"
"1859",1958,"Landings_USD",226724939.838994,"FMC","NEFMC","NES_LME_states","None"
"1860",1959,"Landings_USD",238566675.814751,"FMC","MAFMC","NES_LME_states","None"
"1861",1959,"Landings_USD",227226408.233276,"FMC","NEFMC","NES_LME_states","None"
"1862",1960,"Landings_USD",215452121.007267,"FMC","MAFMC","NES_LME_states","None"
"1863",1960,"Landings_USD",207794405.948961,"FMC","NEFMC","NES_LME_states","None"
"1864",1961,"Landings_USD",203534698.177359,"FMC","NEFMC","NES_LME_states","None"
"1865",1961,"Landings_USD",226927942.701076,"FMC","MAFMC","NES_LME_states","None"
"1866",1962,"Landings_USD",216751811.370648,"FMC","MAFMC","NES_LME_states","None"
"1867",1962,"Landings_USD",217412819.524019,"FMC","NEFMC","NES_LME_states","None"
"1868",1963,"Landings_USD",189972669.205658,"FMC","MAFMC","NES_LME_states","None"
"1869",1963,"Landings_USD",222924561.479869,"FMC","NEFMC","NES_LME_states","None"
"1870",1964,"Landings_USD",208994656.070451,"FMC","MAFMC","NES_LME_states","None"
"1871",1964,"Landings_USD",217779090.37212,"FMC","NEFMC","NES_LME_states","None"
"1872",1965,"Landings_USD",237364418.248137,"FMC","NEFMC","NES_LME_states","None"
"1873",1965,"Landings_USD",235063341.967542,"FMC","MAFMC","NES_LME_states","None"
"1874",1966,"Landings_USD",240977378.673168,"FMC","NEFMC","NES_LME_states","None"
"1875",1966,"Landings_USD",204444842.294367,"FMC","MAFMC","NES_LME_states","None"
"1876",1967,"Landings_USD",201749686.891386,"FMC","MAFMC","NES_LME_states","None"
"1877",1967,"Landings_USD",210506379.026217,"FMC","NEFMC","NES_LME_states","None"
"1878",1968,"Landings_USD",205301274.251497,"FMC","MAFMC","NES_LME_states","None"
"1879",1968,"Landings_USD",217454736.287425,"FMC","NEFMC","NES_LME_states","None"
"1880",1969,"Landings_USD",219655613.811904,"FMC","NEFMC","NES_LME_states","None"
"1881",1969,"Landings_USD",202201600.181736,"FMC","MAFMC","NES_LME_states","None"
"1882",1970,"Landings_USD",234366372.023171,"FMC","NEFMC","NES_LME_states","None"
"1883",1970,"Landings_USD",205510862.046771,"FMC","MAFMC","NES_LME_states","None"
"1884",1971,"Landings_USD",210293649.23837,"FMC","MAFMC","NES_LME_states","None"
"1885",1971,"Landings_USD",233785650.061754,"FMC","NEFMC","NES_LME_states","None"
"1886",1972,"Landings_USD",231630180.586008,"FMC","MAFMC","NES_LME_states","None"
"1887",1972,"Landings_USD",255065556.308551,"FMC","NEFMC","NES_LME_states","None"
"1888",1973,"Landings_USD",272261708.497468,"FMC","MAFMC","NES_LME_states","None"
"1889",1973,"Landings_USD",263779239.167136,"FMC","NEFMC","NES_LME_states","None"
"1890",1974,"Landings_USD",252114379.182156,"FMC","NEFMC","NES_LME_states","None"
"1891",1974,"Landings_USD",241486383.913484,"FMC","MAFMC","NES_LME_states","None"
"1892",1975,"Landings_USD",233658916.860195,"FMC","MAFMC","NES_LME_states","None"
"1893",1975,"Landings_USD",286357562.470971,"FMC","NEFMC","NES_LME_states","None"
"1894",1976,"Landings_USD",299397843.091335,"FMC","MAFMC","NES_LME_states","None"
"1895",1976,"Landings_USD",305863354.215457,"FMC","NEFMC","NES_LME_states","None"
"1896",1977,"Landings_USD",306311460.544405,"FMC","MAFMC","NES_LME_states","None"
"1897",1977,"Landings_USD",341856392.63129,"FMC","NEFMC","NES_LME_states","None"
"1898",1978,"Landings_USD",401770737.003449,"FMC","NEFMC","NES_LME_states","None"
"1899",1978,"Landings_USD",330177098.48001,"FMC","MAFMC","NES_LME_states","None"
"1900",1979,"Landings_USD",416196830.769231,"FMC","NEFMC","NES_LME_states","None"
"1901",1979,"Landings_USD",379387289.552239,"FMC","MAFMC","NES_LME_states","None"
"1902",1980,"Landings_USD",418109266.841999,"FMC","NEFMC","NES_LME_states","None"
"1903",1980,"Landings_USD",364368871.535505,"FMC","MAFMC","NES_LME_states","None"
"1904",1981,"Landings_USD",302532272.727273,"FMC","MAFMC","NES_LME_states","None"
"1905",1981,"Landings_USD",414708560.85044,"FMC","NEFMC","NES_LME_states","None"
"1906",1982,"Landings_USD",410860652.279006,"FMC","NEFMC","NES_LME_states","None"
"1907",1982,"Landings_USD",286052174.378453,"FMC","MAFMC","NES_LME_states","None"
"1908",1983,"Landings_USD",431172996.150628,"FMC","NEFMC","NES_LME_states","None"
"1909",1983,"Landings_USD",289528389.288703,"FMC","MAFMC","NES_LME_states","None"
"1910",1984,"Landings_USD",433463950.930083,"FMC","NEFMC","NES_LME_states","None"
"1911",1984,"Landings_USD",294706186.337396,"FMC","MAFMC","NES_LME_states","None"
"1912",1985,"Landings_USD",281339219.330855,"FMC","MAFMC","NES_LME_states","None"
"1913",1985,"Landings_USD",393823197.026022,"FMC","NEFMC","NES_LME_states","None"
"1914",1986,"Landings_USD",291991647.800653,"FMC","MAFMC","NES_LME_states","None"
"1915",1986,"Landings_USD",408465065.410621,"FMC","NEFMC","NES_LME_states","None"
"1916",1987,"Landings_USD",313408610.239108,"FMC","MAFMC","NES_LME_states","None"
"1917",1987,"Landings_USD",459615965.087282,"FMC","NEFMC","NES_LME_states","None"
"1918",1988,"Landings_USD",422704384.696681,"FMC","NEFMC","NES_LME_states","None"
"1919",1988,"Landings_USD",305455006.552526,"FMC","MAFMC","NES_LME_states","None"
"1920",1989,"Landings_USD",297366837.894171,"FMC","MAFMC","NES_LME_states","None"
"1921",1989,"Landings_USD",422074293.552074,"FMC","NEFMC","NES_LME_states","None"
"1922",1990,"Landings_USD",295081984.565342,"FMC","MAFMC","NES_LME_states","None"
