#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 08 29 21 50 269  5.1  6.0  1.23 12.12  7.43 999 1020.5  25.7 999.0 999.0 99.0 99.00
2010 08 29 22 50 263  4.9  5.9  1.32 12.90  8.43 999 1020.3  25.7 999.0 999.0 99.0 99.00
2010 08 29 23 50 263  4.9  5.7  1.34 13.79  8.26 999 1020.4  25.2 999.0 999.0 99.0 99.00
2010 08 30 00 50 259  6.4  7.6  1.20 12.12  7.36 999 1020.7  25.1 999.0 999.0 99.0 99.00
2010 08 30 01 50 262  5.8  7.1  1.44 12.12  7.66 999 1020.7  25.2 999.0 999.0 99.0 99.00
2010 08 30 02 50 257  4.9  6.1  1.64 13.79  8.53 999 1020.8  25.5 999.0 999.0 99.0 99.00
2010 08 30 03 50 259  5.7  6.8  1.31 14.81  7.35 999 1020.8  25.1 999.0 999.0 99.0 99.00
2010 08 30 04 50 267  5.5  6.7  1.48 12.90  7.57 999 1020.6  24.7 999.0 999.0 99.0 99.00
2010 08 30 05 50 280  6.0  7.3  1.06 12.12  5.74 999 1020.3  24.7 999.0 999.0 99.0 99.00
2010 08 30 06 50 290  5.1  6.2  1.39 14.81  7.56 999 1020.4  24.8 999.0 999.0 99.0 99.00
2010 08 30 07 50 304  5.2  6.3  1.24 13.79  7.17 999 1020.5  24.5 999.0 999.0 99.0 99.00
2010 08 30 08 50 305  5.3  7.0  1.25 11.43  7.53 999 1020.4  23.8 999.0 999.0 99.0 99.00
2010 08 30 09 50 320  5.0  5.9  1.21 12.90  7.03 999 1020.9  23.4 999.0 999.0 99.0 99.00
2010 08 30 10 50 348  4.8  6.4  1.16 12.90  7.01 999 1021.5  23.3 999.0 999.0 99.0 99.00
2010 08 30 11 50 350  5.3  5.9  0.96 11.43  6.48 999 1021.9  23.4 999.0 999.0 99.0 99.00
2010 08 30 12 50 341  4.4  5.3  0.87 11.43  6.21 999 1022.0  23.5 999.0 999.0 99.0 99.00
2010 08 30 13 50 326  4.6  5.5  0.86 10.81  6.22 999 1022.2  23.6 999.0 999.0 99.0 99.00
2010 08 30 14 50 328  4.5  5.3  0.98 12.90  6.45 999 1022.4  23.6 999.0 999.0 99.0 99.00
2010 08 30 15 50 326  4.7  5.7  0.91 13.79  6.22 999 1022.1  23.6 999.0 999.0 99.0 99.00
2010 08 30 16 50 323  5.5  6.4  0.95 10.81  5.93 999 1021.7  23.4 999.0 999.0 99.0 99.00
2010 08 30 17 50 313  5.2  5.8  1.00 10.81  6.34 999 1021.6  23.5 999.0 999.0 99.0 99.00
2010 08 30 18 50 312  5.0  6.1  0.86 12.90  6.16 999 1021.2  23.7 999.0 999.0 99.0 99.00
2010 08 30 19 50 304  5.1  6.3  0.91 11.43  6.24 999 1020.8  23.9 999.0 999.0 99.0 99.00
2010 08 30 20 50 302  3.9  4.6  0.87 12.12  6.39 999 1020.7  24.4 999.0 999.0 99.0 99.00
2010 08 30 21 50 290  4.6  5.6  0.97 11.43  6.83 999 1020.4  24.8 999.0 999.0 99.0 99.00
2010 08 30 22 50 287  4.0  4.9  0.92 14.81  6.61 999 1020.1  24.8 999.0 999.0 99.0 99.00
2010 08 30 23 50 272  2.7  3.3  0.81 12.90  6.55 999 1020.2  24.5 999.0 999.0 99.0 99.00
2010 08 31 00 50 262  1.6  2.1  0.86 13.79  7.39 999 1020.3  24.8 999.0 999.0 99.0 99.00
2010 08 31 01 50 272  1.7  2.4  0.84 13.79  7.19 999 1020.2  24.9 999.0 999.0 99.0 99.00
2010 08 31 02 50 276  5.0  6.1  0.88 13.79  7.70 999 1020.0  24.4 999.0 999.0 99.0 99.00
2010 08 31 03 50 275  4.5  5.3  0.78 14.81  7.25 999 1020.1  24.1 999.0 999.0 99.0 99.00
2010 08 31 04 50 272  4.5  5.5  0.83 13.79  6.72 999 1020.1  24.2 999.0 999.0 99.0 99.00
2010 08 31 05 50 275  4.9  5.7  0.71 12.90  5.66 999 1019.8  24.2 999.0 999.0 99.0 99.00
2010 08 31 06 50 280  5.2  5.9  0.88 13.79  5.77 999 1019.7  24.1 999.0 999.0 99.0 99.00
2010 08 31 07 50 289  4.9  5.9  0.91 13.79  5.76 999 1019.6  23.9 999.0 999.0 99.0 99.00
2010 08 31 08 50 289  5.0  6.3  1.23 13.79  7.93 999 1019.6  23.7 999.0 999.0 99.0 99.00
2010 08 31 09 50 291  4.4  5.5  1.04 12.90  7.02 999 1019.8  23.6 999.0 999.0 99.0 99.00
2010 08 31 10 50 292  3.8  4.5  1.06 12.90  7.50 999 1020.3  23.5 999.0 999.0 99.0 99.00
2010 08 31 11 50 297  4.1  5.0  1.03 12.12  8.26 999 1020.6  23.9 999.0 999.0 99.0 99.00
2010 08 31 12 50 300  4.2  5.5  1.29 13.79  9.05 999 1020.4  24.0 999.0 999.0 99.0 99.00
2010 08 31 13 50 312  4.6  5.6  1.11 12.12  8.62 999 1020.4  24.1 999.0 999.0 99.0 99.00
2010 08 31 14 50 311  3.7  4.5  1.22 12.12  8.90 999 1020.3  24.1 999.0 999.0 99.0 99.00
2010 08 31 15 50 308  3.9  4.8  1.05 13.79  8.37 999 1019.8  24.0 999.0 999.0 99.0 99.00
2010 08 31 16 50 299  3.9  4.7  1.23 12.90  9.37 999 1019.4  24.1 999.0 999.0 99.0 99.00
2010 08 31 17 50 305  3.4  4.3  1.14 12.90  8.70 999 1018.9  24.2 999.0 999.0 99.0 99.00
2010 08 31 18 50 292  2.7  3.2  1.21 12.90  8.95 999 1018.4  24.5 999.0 999.0 99.0 99.00
2010 08 31 19 50 273  2.4  3.2  1.40 12.90  9.74 999 1017.9  24.9 999.0 999.0 99.0 99.00
2010 08 31 20 50 269  2.4  3.3  1.41 12.90 10.24 999 1017.7  25.1 999.0 999.0 99.0 99.00
2010 08 31 21 50 263  2.9  3.6  1.22 12.12  9.41 999 1017.4  25.5 999.0 999.0 99.0 99.00
2010 08 31 22 50 258  2.5  3.3  1.27 13.79 10.17 999 1017.2  25.3 999.0 999.0 99.0 99.00
2010 08 31 23 50 241  3.4  4.4  1.29 12.12 10.02 999 1017.5  24.8 999.0 999.0 99.0 99.00
2010 09 01 00 50 236  3.2  3.8  1.32 12.12  9.89 999 1017.9  24.4 999.0 999.0 99.0 99.00
2010 09 01 01 50 238  2.8  3.6  1.37 12.90 10.08 999 1017.9  24.7 999.0 999.0 99.0 99.00
2010 09 01 02 50 236  2.7  3.3  1.49 12.90 10.24 999 1018.0  24.7 999.0 999.0 99.0 99.00
2010 09 01 03 50 230  3.0  3.8  1.58 12.12 10.25 999 1017.9  24.7 999.0 999.0 99.0 99.00
2010 09 01 04 50 245  2.5  3.1  1.39 12.12  9.81 999 1017.7  24.8 999.0 999.0 99.0 99.00
2010 09 01 05 50 238  2.8  3.6  1.53 12.90 10.05 999 1017.3  24.7 999.0 999.0 99.0 99.00
2010 09 01 06 50 233  2.2  2.8  1.46 12.12 10.26 999 1017.1  24.2 999.0 999.0 99.0 99.00
2010 09 01 07 50 256  2.0  2.6  1.44 12.12 10.29 999 1016.8  24.0 999.0 999.0 99.0 99.00
2010 09 01 08 50 246  1.4  2.3  1.42 12.12  9.90 999 1016.7  23.9 999.0 999.0 99.0 99.00
2010 09 01 09 50 269  1.9  2.5  1.27 12.12 10.03 999 1017.0  23.9 999.0 999.0 99.0 99.00
2010 09 01 10 50 302  1.4  1.9  1.33 12.12 10.29 999 1017.3  23.9 999.0 999.0 99.0 99.00
2010 09 01 11 50 294  2.3  3.3  1.45 11.43 10.23 999 1017.5  24.1 999.0 999.0 99.0 99.00
2010 09 01 12 50 277  1.1  1.8  1.31 11.43 10.05 999 1017.7  24.3 999.0 999.0 99.0 99.00
2010 09 01 13 50 235  1.8  3.3  1.38 11.43 10.43 999 1018.0  24.1 999.0 999.0 99.0 99.00
2010 09 01 14 50 279  3.0  3.8  1.38 12.12 10.30 999 1018.1  24.1 999.0 999.0 99.0 99.00
2010 09 01 15 50 248  1.0  1.7  1.20 12.12  9.62 999 1017.9  24.3 999.0 999.0 99.0 99.00
2010 09 01 16 50 281  1.2  1.7  1.47 11.43 10.21 999 1017.5  25.5 999.0 999.0 99.0 99.00
2010 09 01 17 50 218  1.1  1.5  1.14 12.12  9.47 999 1017.3  26.4 999.0 999.0 99.0 99.00
2010 09 01 18 50 237  2.1  2.7  1.28 12.12 10.13 999 1016.9  26.8 999.0 999.0 99.0 99.00
2010 09 01 19 50 247  3.0  3.8  1.27 12.12 10.12 999 1016.4  26.7 999.0 999.0 99.0 99.00
2010 09 01 20 50 230  2.8  3.6  1.40 11.43 10.32 999 1016.4  26.0 999.0 999.0 99.0 99.00
2010 09 01 21 50 243  2.5  3.0  1.15 12.12  9.75 999 1016.1  26.0 999.0 999.0 99.0 99.00
2010 09 01 22 50 224  3.4  3.8  1.39 14.81 10.90 999 1016.0  25.5 999.0 999.0 99.0 99.00
2010 09 01 23 50 218  2.9  3.4  1.42 14.81 10.76 999 1016.1  25.1 999.0 999.0 99.0 99.00
2010 09 02 00 50 207  3.7  4.4  1.65 14.81 11.31 999 1016.6  25.3 999.0 999.0 99.0 99.00
2010 09 02 01 50 202  4.4  5.1  1.66 13.79 11.14 999 1016.7  25.1 999.0 999.0 99.0 99.00
2010 09 02 02 50 222  3.7  4.3  1.81 14.81 11.16 999 1016.8  24.8 999.0 999.0 99.0 99.00
2010 09 02 03 50 221  4.6  5.6  1.59 13.79  9.81 999 1016.7  24.6 999.0 999.0 99.0 99.00
2010 09 02 04 50 219  5.3  6.2  1.46 12.12  8.93 999 1016.6  24.7 999.0 999.0 99.0 99.00
2010 09 02 05 50 217  4.7  5.6  1.50 13.79  8.49 999 1016.5  24.4 999.0 999.0 99.0 99.00
2010 09 02 06 50 233  4.0  4.7  1.51 16.00  8.88 999 1016.5  24.3 999.0 999.0 99.0 99.00
2010 09 02 07 50 210  4.9  6.1  1.57 12.90  8.76 999 1016.8  24.4 999.0 999.0 99.0 99.00
2010 09 02 08 50 220  5.9  7.1  1.61 11.43  7.79 999 1016.8  24.7 999.0 999.0 99.0 99.00
2010 09 02 09 50 229  6.1  6.8  1.95 14.81  8.91 999 1016.8  24.3 999.0 999.0 99.0 99.00
2010 09 02 10 50 224  5.6  6.7  2.01 13.79  9.26 999 1017.1  24.9 999.0 999.0 99.0 99.00
2010 09 02 11 50 219  4.5  5.4  2.09 12.90  9.74 999 1017.2  24.5 999.0 999.0 99.0 99.00
2010 09 02 12 50 214  5.0  5.9  2.48 14.81 10.39 999 1017.5  24.6 999.0 999.0 99.0 99.00
2010 09 02 13 50 202  5.6  6.5  1.91 14.81  8.86 999 1017.5  24.9 999.0 999.0 99.0 99.00
2010 09 02 14 50 201  5.8  6.7  1.78 13.79  8.56 999 1017.5  24.9 999.0 999.0 99.0 99.00
2010 09 02 15 50 219  5.0  6.0  1.79 13.79  8.08 999 1017.3  24.7 999.0 999.0 99.0 99.00
2010 09 02 16 50 212  6.2  7.1  1.78 13.79  7.59 999 1017.0  24.9 999.0 999.0 99.0 99.00
2010 09 02 17 50 229  4.9  5.7  1.91 13.79  8.22 999 1016.9  24.7 999.0 999.0 99.0 99.00
2010 09 02 19 50 207  4.2  5.3  2.15 13.79  8.91 999 1016.4  24.7 999.0 999.0 99.0 99.00
2010 09 02 20 50 208  3.7  4.5  2.16 13.79  9.05 999 1016.3  24.8 999.0 999.0 99.0 99.00
2010 09 02 21 50 204  3.4  3.9  2.12 13.79  9.34 999 1015.9  25.1 999.0 999.0 99.0 99.00
2010 09 02 22 50 191  2.7  3.4  2.08 12.90  9.47 999 1015.5  24.5 999.0 999.0 99.0 99.00
2010 09 02 23 50 177  2.8  3.9  2.36 12.90  9.82 999 1015.3  24.2 999.0 999.0 99.0 99.00
2010 09 03 00 50 168  3.8  5.0  2.21 12.90  9.95 999 1015.4  24.2 999.0 999.0 99.0 99.00
2010 09 03 01 50 161  4.1  5.1  2.78 13.79 11.34 999 1015.1  24.2 999.0 999.0 99.0 99.00
2010 09 03 02 50 158  3.8  4.9  2.60 12.90 10.94 999 1014.7  24.3 999.0 999.0 99.0 99.00
2010 09 03 03 50 146  4.7  5.6  2.57 12.90 10.91 999 1013.6  24.3 999.0 999.0 99.0 99.00
2010 09 03 04 50 129  4.3  5.4  2.58 13.79 10.58 999 1013.1  24.0 999.0 999.0 99.0 99.00
2010 09 03 05 50 115  4.3  5.1  2.81 13.79 10.89 999 1012.3  23.9 999.0 999.0 99.0 99.00
2010 09 03 06 50 108  3.7  4.5  2.99 14.81 11.20 999 1011.6  23.9 999.0 999.0 99.0 99.00
2010 09 03 07 50  93  3.9  4.7  3.36 16.00 11.80 999 1010.7  23.9 999.0 999.0 99.0 99.00
2010 09 03 08 50  79  4.6  5.2  3.02 16.00 11.01 999 1009.9  24.1 999.0 999.0 99.0 99.00
2010 09 03 09 50  72  6.1  6.8  3.29 14.81 11.48 999 1008.9  24.3 999.0 999.0 99.0 99.00
2010 09 03 10 50  78  6.1  7.3  3.49 14.81 11.41 999 1008.7  24.0 999.0 999.0 99.0 99.00
2010 09 03 11 50  62  6.6  8.0  4.05 13.79 11.23 999 1007.8  24.2 999.0 999.0 99.0 99.00
2010 09 03 12 50  47  7.5  9.3  3.51 13.79 10.36 999 1006.6  24.0 999.0 999.0 99.0 99.00
2010 09 03 13 50  57  8.5 10.1  3.59 14.81 10.05 999 1004.9  24.1 999.0 999.0 99.0 99.00
2010 09 03 14 50  53  9.8 11.5  3.66 14.81  9.12 999 1003.3  24.3 999.0 999.0 99.0 99.00
2010 09 03 15 50  55 10.4 13.0  4.14 14.81  8.90 999 1002.0  24.2 999.0 999.0 99.0 99.00
2010 09 03 16 50  54 10.9 13.4  4.50 14.81  8.88 999  999.9  23.8 999.0 999.0 99.0 99.00
2010 09 03 17 50  39 11.6 14.1  4.51 12.90  8.53 999  996.6  24.0 999.0 999.0 99.0 99.00
2010 09 03 18 50  35 14.7 18.5  4.69 16.00  8.12 999  994.1  23.6 999.0 999.0 99.0 99.00
2010 09 03 19 50  16 19.0 24.4  4.36 16.00  6.69 999  989.7  23.1 999.0 999.0 99.0 99.00
2010 09 03 20 50   8 16.5 21.8  5.30 13.79  7.34 999  989.3  22.2 999.0 999.0 99.0 99.00
2010 09 03 21 50  11 18.7 26.7  6.21 14.81  7.69 999  988.4  22.7 999.0 999.0 99.0 99.00
2010 09 03 22 50 357 18.4 24.8  5.49 13.79  7.24 999  988.8  21.7 999.0 999.0 99.0 99.00
2010 09 03 23 50   2 18.7 23.1  6.20 13.79  7.85 999  989.0  21.5 999.0 999.0 99.0 99.00
2010 09 04 00 50 340 16.5 23.2  5.37 13.79  7.03 999  991.0  21.7 999.0 999.0 99.0 99.00
2010 09 04 01 50 337 15.5 19.6  5.13 12.12  7.08 999  993.1  22.0 999.0 999.0 99.0 99.00
2010 09 04 02 50 325 13.2 16.5  4.12 12.12  7.08 999  994.7  22.6 999.0 999.0 99.0 99.00
2010 09 04 03 50 292 10.6 12.6  3.83  8.33  6.90 999  996.0  23.1 999.0 999.0 99.0 99.00
2010 09 04 04 50 270  8.7 10.9  3.37 13.79  6.98 999  997.2  23.0 999.0 999.0 99.0 99.00
2010 09 04 05 50 250 10.4 12.9  3.11 13.79  6.82 999  998.4  22.9 999.0 999.0 99.0 99.00
2010 09 04 06 50 251  6.6  8.0 99.00 99.00 99.00 999  999.1  22.4 999.0 999.0 99.0 99.00
2010 09 04 07 50 230  7.5  9.1  2.57 11.43  6.27 999  999.4  22.4 999.0 999.0 99.0 99.00
2010 09 04 08 50 255  8.7 10.4  2.52 12.12  6.30 999 1000.0  22.6 999.0 999.0 99.0 99.00
2010 09 04 09 50 263  8.9 10.6  2.25 12.12  5.97 999 1000.5  22.4 999.0 999.0 99.0 99.00
2010 09 04 10 50 267  9.3 10.8  2.22 11.43  5.65 999 1001.9  22.5 999.0 999.0 99.0 99.00
2010 09 04 11 50 272  8.4  9.9  2.07 10.81  5.30 999 1003.1  22.6 999.0 999.0 99.0 99.00
2010 09 04 12 50 259  9.3 11.1  2.41 10.81  6.03 999 1003.9  22.3 999.0 999.0 99.0 99.00
2010 09 04 13 50 264  9.9 11.5  2.46 10.81  5.85 999 1004.6  22.5 999.0 999.0 99.0 99.00
2010 09 04 14 50 263  8.5 10.2  2.89 10.00  6.41 999 1005.1  22.5 999.0 999.0 99.0 99.00
2010 09 04 15 50 256  9.7 11.8  3.23 11.43  6.79 999 1005.1  22.5 999.0 999.0 99.0 99.00
2010 09 04 16 50 247  8.5 10.0  3.01 11.43  6.72 999 1005.4  22.8 999.0 999.0 99.0 99.00
2010 09 04 17 50 238  9.0 10.8  3.35 11.43  7.33 999 1005.5  23.0 999.0 999.0 99.0 99.00
2010 09 04 18 50 224  8.1  9.7  3.13 11.43  6.86 999 1005.2  23.0 999.0 999.0 99.0 99.00
2010 09 04 19 50 223  8.5 10.0  2.83  9.09  6.54 999 1005.2  23.0 999.0 999.0 99.0 99.00
2010 09 04 20 50 230  9.3 11.4  2.66  8.33  6.40 999 1005.2  23.1 999.0 999.0 99.0 99.00
2010 09 04 21 50 236  9.7 12.0  2.67 12.90  6.17 999 1005.6  23.5 999.0 999.0 99.0 99.00
2010 09 04 22 50 234  9.2 11.0  2.38  5.88  5.86 999 1006.4  23.2 999.0 999.0 99.0 99.00
2010 09 04 23 50 231  8.2  9.4  2.19  6.25  5.61 999 1007.3  22.9 999.0 999.0 99.0 99.00
2010 09 05 00 50 231  7.7  8.9  2.04 12.12  5.63 999 1008.3  22.7 999.0 999.0 99.0 99.00
2010 09 05 01 50 233  6.1  7.4  1.78 12.12  5.57 999 1009.2  22.2 999.0 999.0 99.0 99.00
2010 09 05 02 50 259  4.6  5.4  1.84 11.43  5.71 999 1009.7  22.1 999.0 999.0 99.0 99.00
2010 09 05 03 50 296  8.9 10.8  1.53 10.81  5.17 999 1010.2  22.4 999.0 999.0 99.0 99.00
2010 09 05 04 50 296  9.4 11.6  1.71 11.43  5.01 999 1010.8  21.8 999.0 999.0 99.0 99.00
2010 09 05 05 50 303  7.8  9.5  1.96 10.81  5.22 999 1011.6  21.4 999.0 999.0 99.0 99.00
2010 09 05 06 50 294  9.0 10.8  2.10 10.81  5.36 999 1011.6  20.8 999.0 999.0 99.0 99.00
2010 09 05 07 50 302  8.3 10.2  2.15  5.88  5.29 999 1011.9  20.5 999.0 999.0 99.0 99.00
2010 09 05 08 50 304  6.0  7.1  2.07  5.88  5.61 999 1012.2  20.4 999.0 999.0 99.0 99.00
2010 09 05 09 50 303  5.4  7.1  1.99 10.81  5.88 999 1012.7  20.6 999.0 999.0 99.0 99.00
2010 09 05 10 50 291  4.9  6.2  1.93  9.09  5.72 999 1013.7  21.0 999.0 999.0 99.0 99.00
2010 09 05 11 50 256  3.8  4.6  1.77  9.09  5.91 999 1014.3  21.1 999.0 999.0 99.0 99.00
2010 09 05 12 50 244  4.3  5.0  1.48  9.09  5.66 999 1014.9  21.1 999.0 999.0 99.0 99.00
2010 09 05 13 50 255  5.6  7.0  1.57 10.00  5.96 999 1015.4  21.4 999.0 999.0 99.0 99.00
2010 09 05 14 50 257  5.3  6.3  1.45  9.09  6.06 999 1015.8  21.4 999.0 999.0 99.0 99.00
2010 09 05 15 50 239  6.5  7.7  1.41 10.00  5.85 999 1015.5  21.5 999.0 999.0 99.0 99.00
2010 09 05 16 50 243  5.0  6.1  1.30  9.09  5.51 999 1015.6  21.5 999.0 999.0 99.0 99.00
2010 09 05 17 50 219  6.5  7.8  1.34 10.00  5.41 999 1015.3  21.5 999.0 999.0 99.0 99.00
2010 09 05 18 50 213  7.0  8.3  1.30 10.00  5.01 999 1015.2  21.7 999.0 999.0 99.0 99.00
2010 09 05 19 50 222  6.3  7.2  1.13  5.26  4.54 999 1015.2  21.8 999.0 999.0 99.0 99.00
2010 09 05 20 50 223  5.7  6.7  1.06  9.09  4.45 999 1015.1  22.0 999.0 999.0 99.0 99.00
2010 09 05 21 50 223  6.4  7.4  0.94  9.09  4.33 999 1015.3  22.2 999.0 999.0 99.0 99.00
2010 09 05 22 50 224  6.5  7.5  1.04  9.09  4.62 999 1015.9  21.8 999.0 999.0 99.0 99.00
2010 09 05 23 50 226  5.9  6.7  0.94  9.09  4.44 999 1016.7  21.4 999.0 999.0 99.0 99.00
2010 09 06 00 50 219  5.4  6.6  1.10  8.33  5.09 999 1017.6  21.3 999.0 999.0 99.0 99.00
2010 09 06 01 50 226  5.4  6.4  1.10  7.69  5.03 999 1017.9  21.3 999.0 999.0 99.0 99.00
2010 09 06 02 50 235  5.5  6.7  1.14  7.69  5.02 999 1018.3  21.3 999.0 999.0 99.0 99.00
2010 09 06 03 50 243  5.7  6.5  1.18  7.69  5.16 999 1018.6  21.7 999.0 999.0 99.0 99.00
2010 09 06 04 50 249  4.8  6.2  1.17  9.09  5.08 999 1018.8  21.6 999.0 999.0 99.0 99.00
2010 09 06 05 50 245  4.6  5.3  1.15  8.33  4.99 999 1019.2  21.5 999.0 999.0 99.0 99.00
2010 09 06 06 50 261  2.8  3.3  1.07  7.14  5.20 999 1019.5  21.3 999.0 999.0 99.0 99.00
2010 09 06 07 50 340  3.7  4.4  0.97  6.25  5.27 999 1019.9  21.1 999.0 999.0 99.0 99.00
2010 09 06 08 50  10  4.3  5.0  0.97  6.25  5.47 999 1020.3  20.5 999.0 999.0 99.0 99.00
2010 09 06 09 50  24  3.4  4.1  0.96  8.33  5.63 999 1021.0  20.3 999.0 999.0 99.0 99.00
2010 09 06 10 50  29  3.8  4.6  0.94  8.33  5.47 999 1021.6  20.5 999.0 999.0 99.0 99.00
2010 09 06 11 50  30  3.2  3.8  0.86  8.33  5.27 999 1022.3  21.2 999.0 999.0 99.0 99.00
2010 09 06 12 50  29  2.6  3.0  0.82  9.09  4.88 999 1023.0  21.2 999.0 999.0 99.0 99.00
2010 09 06 13 50   4  2.3  2.7  0.79  9.09  4.74 999 1023.7  21.0 999.0 999.0 99.0 99.00
2010 09 06 14 50  17  2.0  2.5  0.71  9.09  4.52 999 1023.8  20.9 999.0 999.0 99.0 99.00
2010 09 06 15 50  30  1.2  1.6  0.69 10.00  4.85 999 1024.0  21.1 999.0 999.0 99.0 99.00
2010 09 06 16 50   8  1.5  1.9  0.60  9.09  4.68 999 1023.7  21.2 999.0 999.0 99.0 99.00
2010 09 06 17 50  63  1.1  1.6  0.58  9.09  5.19 999 1023.3  21.6 999.0 999.0 99.0 99.00
2010 09 06 18 50  47  0.5  1.0  0.54  9.09  5.26 999 1022.8  22.3 999.0 999.0 99.0 99.00
2010 09 06 19 50 121  1.0  1.6  0.49  7.69  5.40 999 1022.1  22.5 999.0 999.0 99.0 99.00
2010 09 06 20 50 163  1.7  2.0  0.60  7.69  6.01 999 1022.2  22.9 999.0 999.0 99.0 99.00
2010 09 06 21 50 192  1.3  1.7  0.60  8.33  6.09 999 1022.6  23.1 999.0 999.0 99.0 99.00
2010 09 06 22 50 196  1.3  1.4  0.62  7.69  6.32 999 1023.0  22.4 999.0 999.0 99.0 99.00
2010 09 06 23 50 186  2.1  2.3  0.63  7.69  5.92 999 1023.1  21.0 999.0 999.0 99.0 99.00
2010 09 07 00 50 176  2.6  3.0  0.68  7.14  6.03 999 1023.4  21.0 999.0 999.0 99.0 99.00
2010 09 07 01 50 169  1.9  2.2  0.66  7.14  6.04 999 1023.5  20.8 999.0 999.0 99.0 99.00
2010 09 07 02 50 171  3.0  3.5  0.62  6.67  5.94 999 1023.4  20.9 999.0 999.0 99.0 99.00
2010 09 07 03 50 184  2.8  3.4  0.59  6.67  5.71 999 1023.7  21.1 999.0 999.0 99.0 99.00
2010 09 07 04 50 181  3.2  3.6  0.55  7.69  5.72 999 1023.0  21.3 999.0 999.0 99.0 99.00
2010 09 07 05 50 200  2.8  3.2  0.53  7.69  5.60 999 1023.0  21.2 999.0 999.0 99.0 99.00
2010 09 07 06 50 207  3.0  3.5  0.50  7.69  5.30 999 1023.0  21.2 999.0 999.0 99.0 99.00
2010 09 07 07 50 206  3.7  4.3  0.52  7.69  5.23 999 1022.7  21.1 999.0 999.0 99.0 99.00
2010 09 07 08 50 204  3.6  4.3  0.49  8.33  5.05 999 1022.8  21.1 999.0 999.0 99.0 99.00
2010 09 07 09 50 203  3.4  3.9  0.48  7.69  4.62 999 1022.7  21.1 999.0 999.0 99.0 99.00
2010 09 07 10 50 201  3.6  4.0  0.48  7.69  4.73 999 1023.2  21.3 999.0 999.0 99.0 99.00
2010 09 07 11 50 213  4.1  4.9  0.47  9.09  4.31 999 1023.6  21.6 999.0 999.0 99.0 99.00
2010 09 07 12 50 209  4.0  4.6  0.48  9.09  4.49 999 1023.2  21.7 999.0 999.0 99.0 99.00
2010 09 07 13 50 217  4.7  5.4  0.54  7.14  4.47 999 1023.3  21.9 999.0 999.0 99.0 99.00
2010 09 07 14 50 204  4.5  5.6  0.61  8.33  4.10 999 1023.4  22.0 999.0 999.0 99.0 99.00
2010 09 07 15 50 199  4.4  5.0  0.65  9.09  4.31 999 1022.7  22.0 999.0 999.0 99.0 99.00
2010 09 07 16 50 188  5.1  5.7  0.65  6.67  4.28 999 1022.1  22.1 999.0 999.0 99.0 99.00
2010 09 07 17 50 184  6.3  7.4  0.70  6.67  4.29 999 1021.2  22.2 999.0 999.0 99.0 99.00
2010 09 07 18 50 188  6.3  7.5  0.75  5.00  4.23 999 1020.4  22.4 999.0 999.0 99.0 99.00
2010 09 07 19 50 184  7.1  8.5  0.82  4.35  4.06 999 1019.7  22.6 999.0 999.0 99.0 99.00
2010 09 07 20 50 188  7.2  8.4  0.87  3.85  3.93 999 1019.2  22.7 999.0 999.0 99.0 99.00
2010 09 07 21 50 189  7.5  8.6  0.82  4.35  3.87 999 1018.9  22.7 999.0 999.0 99.0 99.00
2010 09 07 22 50 188  7.5  8.9  0.93  3.85  3.91 999 1018.3  22.6 999.0 999.0 99.0 99.00
2010 09 07 23 50 190  8.1  9.3  0.96  4.35  3.87 999 1017.8  22.4 999.0 999.0 99.0 99.00
2010 09 08 00 50 188  8.8 10.4  1.08  4.17  3.95 999 1017.6  22.5 999.0 999.0 99.0 99.00
2010 09 08 01 50 191  8.8 10.6  1.13  4.76  3.96 999 1017.4  22.5 999.0 999.0 99.0 99.00
2010 09 08 02 50 192  9.3 10.6 99.00 99.00 99.00 999 1016.9 999.0 999.0 999.0 99.0 99.00
2010 09 08 03 50 194  9.3 10.9  1.40  5.26  4.44 999 1016.1  22.3 999.0 999.0 99.0 99.00
2010 09 08 04 50 198  8.9 10.8  1.53  5.26  4.57 999 1015.8  22.2 999.0 999.0 99.0 99.00
2010 09 08 05 50 201  8.6 10.2  1.52  5.56  4.53 999 1015.2  22.0 999.0 999.0 99.0 99.00
2010 09 08 06 50 203  8.1  9.4  1.56  5.56  4.71 999 1014.5  21.8 999.0 999.0 99.0 99.00
2010 09 08 07 50 204  8.9 10.1  1.36  5.88  4.56 999 1013.7  21.9 999.0 999.0 99.0 99.00
2010 09 08 08 50 208  9.5 10.9  1.51  5.88  4.55 999 1013.2  22.1 999.0 999.0 99.0 99.00
2010 09 08 09 50 203  9.4 11.9  1.59  5.88  4.61 999 1012.3  22.1 999.0 999.0 99.0 99.00
2010 09 08 11 50 207  9.3 10.8  1.99  6.25  5.09 999 1011.3  22.1 999.0 999.0 99.0 99.00
2010 09 08 12 50 212  9.0 10.5  1.89  6.25  5.21 999 1010.8  22.2 999.0 999.0 99.0 99.00
2010 09 08 13 50 212  8.8 10.2  1.99  6.67  5.19 999 1010.3  22.4 999.0 999.0 99.0 99.00
