Year,NMFS Name,Pounds,Metric Tons,Dollars,Deflated Dollars,Confidentiality,Collection
2014,"PUFFER, NORTHERN","1,731",1,"2,735","2,834",Public,Commercial
2014,"REDFISH, ACADIAN","2,002",1,"3,552","3,681",Public,Commercial
2014,"SHRIMP, NORTHERN",,,,,Confidential,Commercial
2014,"SKATE, CLEARNOSE",,,,,Confidential,Commercial
2014,"TILEFISH, GOLDEN","1,378,384",625,"4,246,667","4,401,161",Public,Commercial
2014,"TOADFISH, OYSTER",816,0,"1,632","1,691",Public,Commercial
2014,TRIGGERFISHES **,"1,756",1,"3,816","3,955",Public,Commercial
2014,"WHELK, CHANNELED","48,068",22,"357,718","370,732",Public,Commercial
2014,"CROAKER, ATLANTIC",586,0,565,586,Public,Commercial
2014,"HALIBUT, ATLANTIC",,,,,Confidential,Commercial
2014,"HERRING, ATLANTIC","130,750",59,"32,257","33,431",Public,Commercial
2014,"HERRING, BLUEBACK",415,0,296,307,Public,Commercial
2014,"LOBSTER, AMERICAN","222,843",101,"984,966","1,020,799",Public,Commercial
2014,"MACKEREL, SPANISH","2,550",1,"7,040","7,296",Public,Commercial
2014,"SEAROBIN, STRIPED","6,080",3,688,713,Public,Commercial
2014,"SEATROUT, SPOTTED",104,0,161,167,Public,Commercial
2014,SPOT,"2,112",1,"1,053","1,091",Public,Commercial
2014,COBIA,311,0,904,937,Public,Commercial
2014,WAHOO,251,0,928,962,Public,Commercial
2014,BURBOT,"1,885",1,,,Public,Commercial
2014,CUNNER,"4,043",2,"10,367","10,744",Public,Commercial
2014,TAUTOG,"121,538",55,"377,323","391,050",Public,Commercial
2014,ESCOLAR,,,,,Confidential,Commercial
2014,HADDOCK,,,,,Confidential,Commercial
2014,POLLOCK,"1,136",1,"1,983","2,056",Public,Commercial
2014,RAYS **,,,,,Confidential,Commercial
2014,WALLEYE,100,0,,,Public,Commercial
2014,BLUEFISH,"943,125",428,"698,109","723,507",Public,Commercial
2014,DRUMS **,,,,,Confidential,Commercial
2014,LADYFISH,,,,,Confidential,Commercial
2014,WEAKFISH,"33,303",15,"79,829","82,733",Public,Commercial
2014,GOOSEFISH,"1,133,035",514,"1,308,542","1,356,147",Public,Commercial
2014,"HAKE, RED","189,915",86,"117,155","121,417",Public,Commercial
2014,"JACK, BAR",19,0,14,15,Public,Commercial
2014,"SHARK, BONNETHEAD",,,,,Confidential,Commercial
2014,"FLOUNDER, FOURSPOT","6,148",3,"4,676","4,846",Public,Commercial
2014,"GUITARFISH, BANDED","48,510",22,,,Public,Commercial
2014,"HERRINGS, RIVER **","7,456",3,"9,917","10,278",Public,Commercial
2014,"KINGFISH, NORTHERN",835,0,836,866,Public,Commercial
2014,"MACKEREL, ATLANTIC","38,089",17,"27,961","28,978",Public,Commercial
2014,"MENHADEN, ATLANTIC","6,245",3,"2,227","2,308",Public,Commercial
2014,"RUDDERFISH, BANDED",,,,,Confidential,Commercial
2014,"SEAROBIN, NORTHERN",,,,,Confidential,Commercial
2014,"SHRIMPS, MANTIS **","2,114",1,"2,723","2,822",Public,Commercial
2014,"TILEFISH, BLUELINE","4,212",2,"8,191","8,488",Public,Commercial
2014,"TUNA, LITTLE TUNNY","21,896",10,"13,941","14,448",Public,Commercial
2014,"VERTEBRATES, JAWED",,,,,Confidential,Commercial
2014,"CRAB, ATLANTIC ROCK","76,102",35,"16,093","16,679",Public,Commercial
2014,"GOOSEFISH, BLACKFIN",,,,,Confidential,Commercial
2014,"SHRIMPS, PENAEID **",,,,,Confidential,Commercial
2014,"SPADEFISH, ATLANTIC",35,0,22,22,Public,Commercial
2014,"STARGAZER, NORTHERN",,,,,Confidential,Commercial
2014,"CLAM, SURF, ATLANTIC",,,,,Confidential,Commercial
2014,"FLOUNDER, YELLOWTAIL","170,158",77,"287,191","297,639",Public,Commercial
2014,"NEEDLEFISH, ATLANTIC",,,,,Confidential,Commercial
2014,"SILVERSIDE, ATLANTIC","22,909",10,"42,953","44,516",Public,Commercial
2014,"CLAM, RAZOR, ATLANTIC","10,160",5,"85,725","88,844",Public,Commercial
2014,"HARVESTFISH, NORTHERN",,,,,Confidential,Commercial
2014,"SHARK, DOGFISH, SPINY","59,645",27,"16,498","17,098",Public,Commercial
2014,"SHARK, MAKO, SHORTFIN","6,877",3,"14,029","14,539",Public,Commercial
2014,"SQUID, LONGFIN LOLIGO","5,138,484","2,331","5,447,556","5,645,738",Public,Commercial
2014,"SQUID, SHORTFIN ILLEX","6,033",3,"6,326","6,556",Public,Commercial
2014,"CLAM, QUAHOG, NORTHERN","1,781,383",808,"11,777,227","12,205,683",Public,Commercial
2014,"HERRING, LAKE OR CISCO",20,0,,,Public,Commercial
2014,"POLYCHAETE, BLOODWORMS",,,,,Confidential,Commercial
2014,"SHARK, DOGFISH, SMOOTH","205,732",93,"113,037","117,149",Public,Commercial
2014,"SQUIDS, LOLIGINIDAE **",,,,,Confidential,Commercial
2014,"HAKES, RED AND WHITE **","19,968",9,"15,140","15,690",Public,Commercial
2014,"FLOUNDER, AMERICAN PLAICE","2,224",1,"3,799","3,937",Public,Commercial
2014,"SHARK, HAMMERHEAD, SMOOTH",,,,,Confidential,Commercial
2014,"SKATES, RAJIDAE (FAMILY) **","833,548",378,"290,731","301,308",Public,Commercial
2014,"SEAROBINS, NORTH AMERICAN **","17,336",8,,,Public,Commercial
2014,WITHHELD FOR CONFIDENTIALITY,"2,654,166","1,204","1,789,153","1,854,243",Public,Commercial
2014,"GROUPERS, SERRANIDAE (FAMILY) **",,,,,Confidential,Commercial
2014,"SNAPPERS, LUTJANIDAE (FAMILY) **",,,,,Confidential,Commercial
2014,"CRABS, HERMIT, PAGURUS (GENUS) **",,,,,Confidential,Commercial
2014,"PUFFERS, TETRAODONTIDAE (FAMILY) **","1,105",1,"6,568","6,807",Public,Commercial
2014,"BARRACUDAS, SPHYRAENIDAE (FAMILY) **",,,,,Confidential,Commercial
2014,"SILVERSIDES, ATHERINIDAE (FAMILY) **","17,539",8,"27,709","28,717",Public,Commercial
2014,"TOADFISHES, BATRACHOIDIDAE (FAMILY) **",,,,,Confidential,Commercial
2014,"WHELK, WAVED",,,,,Confidential,Commercial
2014,AMBERJACKS **,,,,,Confidential,Commercial
2014,"BASS, STRIPED","530,286",241,"1,575,050","1,632,350",Public,Commercial
2014,BOARFISHES **,,,,,Confidential,Commercial
2014,"COD, ATLANTIC","9,919",4,"22,744","23,571",Public,Commercial
2014,"DORY, BUCKLER","17,233",8,"22,984","23,820",Public,Commercial
2014,"EEL, AMERICAN","30,268",14,"68,626","71,123",Public,Commercial
2014,KINGFISHES **,"2,751",1,"4,929","5,108",Public,Commercial
2014,"PERCH, YELLOW","54,499",25,"107,597","111,511",Public,Commercial
2014,"SHAD, GIZZARD",65,0,21,21,Public,Commercial
2014,"SHAD, HICKORY",,,,,Confidential,Commercial
2014,"SKATE, LITTLE","7,552",3,"2,803","2,905",Public,Commercial
2014,"SKATE, SMOOTH","36,175",16,"13,649","14,145",Public,Commercial
2014,"SKATE, THORNY",,,,,Confidential,Commercial
2014,"SKATE, WINTER","1,240,108",563,"387,315","401,405",Public,Commercial
2014,TILEFISHES **,,,,,Confidential,Commercial
2014,"TUNA, BLUEFIN","4,966",2,"27,630","28,635",Public,Commercial
2014,DOLPHINFISH **,"9,365",4,"33,312","34,524",Public,Commercial
2013,SPOT,"156,751",71,"110,040","111,971",Public,Commercial
2013,COBIA,841,0,"2,310","2,351",Public,Commercial
2013,WAHOO,,,,,Confidential,Commercial
2013,BURBOT,"1,013",0,"1,495","1,521",Public,Commercial
2013,CUNNER,"5,627",3,"23,083","23,488",Public,Commercial
2013,TARPON,,,,,Confidential,Commercial
2013,TAUTOG,"110,849",50,"329,112","334,888",Public,Commercial
2013,ALEWIFE,,,,,Confidential,Commercial
2013,ESCOLAR,,,,,Confidential,Commercial
2013,POLLOCK,833,0,"1,174","1,194",Public,Commercial
2013,RAYS **,,,,,Confidential,Commercial
2013,WALLEYE,7,0,,,Public,Commercial
2013,BLUEFISH,"1,261,577",572,"906,569","922,479",Public,Commercial
2013,DEALFISH,,,,,Confidential,Commercial
2013,DRUMS **,27,0,27,28,Public,Commercial
2013,LADYFISH,,,,,Confidential,Commercial
2013,LUMPFISH,,,,,Confidential,Commercial
2013,WEAKFISH,"108,656",49,"226,416","230,390",Public,Commercial
2013,CONCHS **,"107,513",49,"275,744","280,583",Public,Commercial
2013,"DRUM, RED",36,0,55,56,Public,Commercial
2013,GOOSEFISH,"1,429,173",648,"1,625,650","1,654,180",Public,Commercial
2013,"HAKE, RED","172,075",78,"118,980","121,068",Public,Commercial
2013,SWORDFISH,"93,526",42,"302,098","307,399",Public,Commercial
2013,WHELKS **,"841,688",382,"724,263","736,974",Public,Commercial
2013,"BASS, ROCK",129,0,,,Public,Commercial
2013,BUTTERFISH,"383,773",174,"392,893","399,788",Public,Commercial
2013,"CLAM, SOFT","138,433",63,"847,994","862,876",Public,Commercial
2013,"CRAB, BLUE","122,819",56,"167,308","170,244",Public,Commercial
2013,"CRAB, LADY",,,,,Confidential,Commercial
2013,MULLETS **,478,0,493,502,Public,Commercial
2013,"PORGY, RED",395,0,289,294,Public,Commercial
2013,"RAVEN, SEA",383,0,285,290,Public,Commercial
2013,SHEEPSHEAD,,,,,Confidential,Commercial
2013,SHRIMPS **,,,,,Confidential,Commercial
2013,SUCKERS **,34,0,,,Public,Commercial
2013,TRIPLETAIL,,,,,Confidential,Commercial
2013,WINDOWPANE,"36,018",16,"18,243","18,563",Public,Commercial
2013,"BASS, WHITE",21,0,,,Public,Commercial
2013,"CRAB, GREEN",,,,,Confidential,Commercial
2013,"CRAB, JONAH","371,713",169,"242,812","247,073",Public,Commercial
2013,DOLPHINFISH,111,0,296,302,Public,Commercial
2013,"DRUM, BLACK",45,0,40,41,Public,Commercial
2013,"EEL, CONGER","19,276",9,"19,371","19,711",Public,Commercial
2013,"HAKE, WHITE",322,0,637,648,Public,Commercial
2013,"MUSSEL, SEA","7,042",3,"4,695","4,777",Public,Commercial
2013,"PERCH, SAND",,,,,Confidential,Commercial
2013,"POUT, OCEAN",,,,,Confidential,Commercial
2013,SCULPINS **,,,,,Confidential,Commercial
2013,"ANCHOVY, BAY",,,,,Confidential,Commercial
2013,"CARP, COMMON",,,,,Confidential,Commercial
2013,GARFISHES **,132,0,54,55,Public,Commercial
2013,"HAKE, SILVER","2,390,355","1,084","1,919,246","1,952,929",Public,Commercial
2013,MENHADENS **,"1,141,133",518,"117,228","119,285",Public,Commercial
2013,"PERCH, WHITE","4,835",2,"3,799","3,865",Public,Commercial
2013,"RUNNER, BLUE",,,,,Confidential,Commercial
2013,"SCALLOP, BAY","32,483",15,"474,438","482,764",Public,Commercial
2013,"SCALLOP, SEA","255,539",116,"2,601,565","2,647,222",Public,Commercial
2013,SEAROBINS **,"21,311",10,"4,835","4,919",Public,Commercial
2013,"SNAPPER, RED",,,,,Confidential,Commercial
2013,SPADEFISH **,,,,,Confidential,Commercial
2013,SUNFISHES **,111,0,,,Public,Commercial
2013,SUNFISHES **,,,,,Confidential,Commercial
2013,"TUNA, BIGEYE","21,616",10,"122,997","125,156",Public,Commercial
2013,"WHELK, WAVED","1,960,049",889,"1,027,267","1,045,296",Public,Commercial
2013,AMBERJACKS **,293,0,368,374,Public,Commercial
2013,"BASS, STRIPED","823,800",374,"3,393,838","3,453,400",Public,Commercial
2013,"COD, ATLANTIC","28,159",13,"63,193","64,302",Public,Commercial
2013,"DORY, BUCKLER","34,748",16,"43,511","44,274",Public,Commercial
2013,"EEL, AMERICAN","25,219",11,"34,200","34,800",Public,Commercial
2013,KINGFISHES **,"1,748",1,"2,036","2,072",Public,Commercial
2013,"PERCH, YELLOW","36,403",17,"63,541","64,656",Public,Commercial
2013,"SHAD, GIZZARD","1,314",1,100,101,Public,Commercial
2013,"SHAD, HICKORY",,,,,Confidential,Commercial
2013,"SKATE, LITTLE",,,,,Confidential,Commercial
2013,"SKATE, SMOOTH",,,,,Confidential,Commercial
2013,"SKATE, WINTER","627,770",285,"169,990","172,973",Public,Commercial
2013,"TUNA, BLUEFIN","73,175",33,"471,981","480,264",Public,Commercial
2013,DOLPHINFISH **,"5,481",2,"17,885","18,199",Public,Commercial
2013,"HAKE, OFFSHORE","1,608",1,"2,019","2,055",Public,Commercial
2013,"JACK, CREVALLE","2,759",1,"1,324","1,347",Public,Commercial
2013,"MACKEREL, KING",,,,,Confidential,Commercial
2013,"SHAD, AMERICAN","5,457",2,"2,340","2,381",Public,Commercial
2013,"SHARK, SANDBAR",,,,,Confidential,Commercial
2013,"SKATE, ROSETTE",,,,,Confidential,Commercial
2013,"TILEFISH, SAND",,,,,Confidential,Commercial
2013,"TROUT, RAINBOW",936,0,"1,665","1,694",Public,Commercial
2013,"TUNA, ALBACORE","21,358",10,"20,365","20,722",Public,Commercial
2013,"TUNA, BLACKFIN",,,,,Confidential,Commercial
2013,"TUNA, SKIPJACK",,,,,Confidential,Commercial
2013,"WHELK, KNOBBED","2,384",1,"8,683","8,835",Public,Commercial
2013,"BASS, BLACK SEA","180,694",82,"669,786","681,540",Public,Commercial
2013,"CLAMS, PITAR **",623,0,623,634,Public,Commercial
2013,"CRAB, HORSESHOE","464,032",210,"417,083","424,403",Public,Commercial
2013,"FLOUNDER, WITCH","1,855",1,"5,304","5,397",Public,Commercial
2013,"OYSTER, EASTERN","204,132",93,"4,148,769","4,221,580",Public,Commercial
2013,RIBBONFISHES **,24,0,28,29,Public,Commercial
2013,"SHARK, THRESHER",,,,,Confidential,Commercial
2013,"SKATE, BARNDOOR",,,,,Confidential,Commercial
2013,"SNAILS, MOON **",,,,,Confidential,Commercial
2013,"TUNA, YELLOWFIN","33,032",15,"136,376","138,770",Public,Commercial
2013,"BONITO, ATLANTIC","12,585",6,"27,000","27,473",Public,Commercial
2013,"CATFISH, CHANNEL",215,0,,,Public,Commercial
2013,"CLAM, ARK, BLOOD",724,0,724,737,Public,Commercial
2013,"CRABS, SPIDER **",,,,,Confidential,Commercial
2013,"DRUM, FRESHWATER",2,0,,,Public,Commercial
2013,"FLOUNDER, SUMMER","1,033,285",469,"3,197,387","3,253,501",Public,Commercial
2013,"FLOUNDER, WINTER","99,738",45,"175,585","178,667",Public,Commercial
2013,SCUP,"4,574,421","2,075","2,970,472","3,022,603",Public,Commercial
2013,"PUFFER, NORTHERN","3,840",2,"7,899","8,037",Public,Commercial
2013,"REDFISH, ACADIAN","11,681",5,"19,301","19,640",Public,Commercial
2013,"SALMON, ATLANTIC",,,,,Confidential,Commercial
2013,"SHARK, PORBEAGLE",,,,,Confidential,Commercial
2013,"SKATE, CLEARNOSE",,,,,Confidential,Commercial
2013,"TILEFISH, GOLDEN","1,466,277",665,"4,672,500","4,754,502",Public,Commercial
2013,"TOADFISH, OYSTER",360,0,"1,440","1,465",Public,Commercial
2013,TRIGGERFISHES **,"3,332",2,"4,764","4,848",Public,Commercial
2013,"WHELK, CHANNELED","35,892",16,"247,946","252,297",Public,Commercial
2013,"CROAKER, ATLANTIC","5,389",2,989,"1,007",Public,Commercial
2013,"HALIBUT, ATLANTIC",,,,,Confidential,Commercial
2013,"HERRING, ATLANTIC","75,276",34,"20,426","20,785",Public,Commercial
2013,"HERRING, BLUEBACK","2,341",1,798,812,Public,Commercial
2013,"LOBSTER, AMERICAN","496,535",225,"938,450","954,920",Public,Commercial
2013,"MACKEREL, SPANISH","4,467",2,"12,220","12,434",Public,Commercial
2013,"SEAROBIN, STRIPED","4,097",2,746,759,Public,Commercial
2013,"SEATROUT, SPOTTED",689,0,"1,424","1,449",Public,Commercial
2013,SQUIRRELFISHES **,,,,,Confidential,Commercial
2013,"FLOUNDER, FOURSPOT","20,139",9,"10,280","10,460",Public,Commercial
2013,"FLOUNDER, SOUTHERN",,,,,Confidential,Commercial
2013,"GUITARFISH, BANDED","78,130",35,,,Public,Commercial
2013,"HERRINGS, RIVER **","8,756",4,"8,366","8,512",Public,Commercial
2013,"KINGFISH, NORTHERN","1,214",1,667,679,Public,Commercial
2013,"MACKEREL, ATLANTIC","19,368",9,"16,501","16,790",Public,Commercial
2013,"MENHADEN, ATLANTIC","8,167",4,"3,816","3,883",Public,Commercial
2013,"RUDDERFISH, BANDED",,,,,Confidential,Commercial
2013,"SEAROBIN, NORTHERN",,,,,Confidential,Commercial
2013,"SHRIMPS, MANTIS **",325,0,415,422,Public,Commercial
2013,"TILEFISH, BLUELINE","1,717",1,"2,995","3,048",Public,Commercial
2013,"TUNA, LITTLE TUNNY","8,161",4,"6,716","6,834",Public,Commercial
2013,"VERTEBRATES, JAWED","1,349",1,"3,758","3,824",Public,Commercial
2013,"WOLFFISH, ATLANTIC",,,,,Confidential,Commercial
2013,"CLAM, QUAHOG, OCEAN",,,,,Confidential,Commercial
2013,"CRAB, ATLANTIC ROCK","16,480",7,"8,194","8,337",Public,Commercial
2013,"CRABS, BRACHYURA **",,,,,Confidential,Commercial
2013,"GOOSEFISH, BLACKFIN",,,,,Confidential,Commercial
2013,"SHRIMPS, PENAEID **",,,,,Confidential,Commercial
2013,"STARGAZER, NORTHERN",,,,,Confidential,Commercial
2013,"BASSES, MIXED SEA **",,,,,Confidential,Commercial
2013,"CLAM, SURF, ATLANTIC","3,452,496","1,566","2,410,205","2,452,504",Public,Commercial
2013,"FLOUNDER, YELLOWTAIL","130,666",59,"199,009","202,502",Public,Commercial
2013,"SHARK, MAKO, LONGFIN",,,,,Confidential,Commercial
2013,"SILVERSIDE, ATLANTIC","7,390",3,"21,293","21,667",Public,Commercial
2013,"CLAM, RAZOR, ATLANTIC","5,004",2,"42,216","42,957",Public,Commercial
2013,"SEAWEED, ROCKWEEDS **",,,,,Confidential,Commercial
2013,"SHARK, DOGFISH, CHAIN",,,,,Confidential,Commercial
2013,"SHARK, DOGFISH, SPINY","79,761",36,"23,155","23,561",Public,Commercial
2013,"SHARK, MAKO, SHORTFIN","8,652",4,"11,981","12,191",Public,Commercial
2013,"SQUID, LONGFIN LOLIGO","4,984,940","2,261","5,948,991","6,053,396",Public,Commercial
2013,"SQUID, SHORTFIN ILLEX",373,0,363,369,Public,Commercial
2013,"CLAM, QUAHOG, NORTHERN","1,932,421",877,"13,474,804","13,711,287",Public,Commercial
2013,"SHARK, DOGFISH, SMOOTH","218,236",99,"117,250","119,308",Public,Commercial
2013,"SQUIDS, LOLIGINIDAE **",,,,,Confidential,Commercial
2013,"HAKES, RED AND WHITE **","18,318",8,"15,611","15,885",Public,Commercial
2013,"FLOUNDER, AMERICAN PLAICE","6,262",3,"5,219","5,310",Public,Commercial
2013,"SKATES, RAJIDAE (FAMILY) **","1,207,609",548,"318,529","324,119",Public,Commercial
2013,"SEAROBINS, NORTH AMERICAN **","39,809",18,,,Public,Commercial
2013,WITHHELD FOR CONFIDENTIALITY,"94,875",43,"35,274","35,893",Public,Commercial
2013,"GROUPERS, SERRANIDAE (FAMILY) **",,,,,Confidential,Commercial
2013,"PUFFERS, TETRAODONTIDAE (FAMILY) **",600,0,"3,310","3,368",Public,Commercial
2013,"BARRACUDAS, SPHYRAENIDAE (FAMILY) **",,,,,Confidential,Commercial
2013,"SILVERSIDES, ATHERINIDAE (FAMILY) **","10,770",5,"13,463","13,699",Public,Commercial
2013,"TOADFISHES, BATRACHOIDIDAE (FAMILY) **",,,,,Confidential,Commercial
2013,HERRINGS **,,,,,Confidential,Commercial
2012,"SKATE, LITTLE",,,,,Confidential,Commercial
2012,"SKATE, SMOOTH","43,184",20,"9,915","9,915",Public,Commercial
2012,"SKATE, THORNY",,,,,Confidential,Commercial
2012,"SKATE, WINTER","1,487,336",675,"318,752","318,752",Public,Commercial
2012,STARGAZERS **,,,,,Confidential,Commercial
2012,TILEFISHES **,,,,,Confidential,Commercial
2012,"TUNA, BLUEFIN","28,286",13,"258,387","258,387",Public,Commercial
2012,DOLPHINFISH **,"3,882",2,"14,834","14,834",Public,Commercial
2012,"HAKE, OFFSHORE",,,,,Confidential,Commercial
2012,"JACK, CREVALLE","1,087",0,454,454,Public,Commercial
2012,"MACKEREL, KING",72,0,96,96,Public,Commercial
2012,"SHAD, AMERICAN","3,210",1,"1,983","1,983",Public,Commercial
2012,"SHARK, SANDBAR",,,,,Confidential,Commercial
2012,"SKATE, ROSETTE",,,,,Confidential,Commercial
2012,"TUNA, ALBACORE","63,449",29,"49,235","49,235",Public,Commercial
2012,"TUNA, BLACKFIN",,,,,Confidential,Commercial
2012,"TUNA, SKIPJACK",940,0,"1,111","1,111",Public,Commercial
2012,"WHELK, KNOBBED","2,836",1,"5,431","5,431",Public,Commercial
2012,"BASS, BLACK SEA","153,338",70,"527,642","527,642",Public,Commercial
2012,SCUP,"4,306,996","1,954","3,536,301","3,536,301",Public,Commercial
2012,SPOT,"90,141",41,"50,223","50,223",Public,Commercial
2012,COBIA,152,0,321,321,Public,Commercial
2012,WAHOO,,,,,Confidential,Commercial
2012,BURBOT,789,0,825,825,Public,Commercial
2012,CUNNER,"9,382",4,"36,255","36,255",Public,Commercial
2012,TARPON,,,,,Confidential,Commercial
2012,TAUTOG,"76,373",35,"255,115","255,115",Public,Commercial
2012,ESCOLAR,484,0,"1,096","1,096",Public,Commercial
2012,PIGFISH,,,,,Confidential,Commercial
2012,POLLOCK,609,0,788,788,Public,Commercial
2012,WALLEYE,1,0,,,Public,Commercial
2012,BLUEFISH,"1,102,875",500,"815,859","815,859",Public,Commercial
2012,CHUBS **,18,0,,,Public,Commercial
2012,DEALFISH,,,,,Confidential,Commercial
2012,DRUMS **,,,,,Confidential,Commercial
2012,WEAKFISH,"63,119",29,"122,063","122,063",Public,Commercial
2012,CONCHS **,,,,,Confidential,Commercial
2012,GOOSEFISH,"1,854,536",841,"2,716,794","2,716,794",Public,Commercial
2012,"HAKE, RED","589,860",268,"479,248","479,248",Public,Commercial
2012,SWORDFISH,"126,369",57,"427,743","427,743",Public,Commercial
2012,WHELKS **,"503,895",229,"623,312","623,312",Public,Commercial
2012,WRECKFISH,,,,,Confidential,Commercial
2012,BARRELFISH,,,,,Confidential,Commercial
2012,"BASS, ROCK",146,0,,,Public,Commercial
2012,BUTTERFISH,"456,176",207,"388,665","388,665",Public,Commercial
2012,"CLAM, SOFT","54,214",25,"331,961","331,961",Public,Commercial
2012,"CRAB, BLUE","123,122",56,"243,648","243,648",Public,Commercial
2012,"CRAB, LADY",,,,,Confidential,Commercial
2012,MULLETS **,"2,762",1,"1,803","1,803",Public,Commercial
2012,"TILEFISH, BLUELINE",,,,,Confidential,Commercial
2012,"TUNA, LITTLE TUNNY","28,176",13,"17,434","17,434",Public,Commercial
2012,"VERTEBRATES, JAWED","3,964",2,"5,784","5,784",Public,Commercial
2012,"CRAB, ATLANTIC ROCK","26,590",12,"10,784","10,784",Public,Commercial
2012,"CRABS, BRACHYURA **",,,,,Confidential,Commercial
2012,"GOOSEFISH, BLACKFIN",,,,,Confidential,Commercial
2012,"SHRIMPS, PENAEID **",,,,,Confidential,Commercial
2012,"STARGAZER, NORTHERN",40,0,14,14,Public,Commercial
2012,"CLAM, SURF, ATLANTIC","4,590,170","2,082","3,095,590","3,095,590",Public,Commercial
2012,"FLOUNDER, YELLOWTAIL","21,356",10,"32,942","32,942",Public,Commercial
2012,"NEEDLEFISH, ATLANTIC",,,,,Confidential,Commercial
2012,"ROSEFISH, BLACKBELLY",,,,,Confidential,Commercial
2012,"SHARK, MAKO, LONGFIN",,,,,Confidential,Commercial
2012,"SILVERSIDE, ATLANTIC","21,774",10,"31,587","31,587",Public,Commercial
2012,"CLAM, RAZOR, ATLANTIC","11,350",5,"95,769","95,769",Public,Commercial
2012,"SEAWEED, ROCKWEEDS **",,,,,Confidential,Commercial
2012,"SHARK, DOGFISH, SPINY","305,654",139,"76,809","76,809",Public,Commercial
2012,"SHARK, MAKO, SHORTFIN","8,432",4,"12,874","12,874",Public,Commercial
2012,"SHARKS, HAMMERHEAD **",,,,,Confidential,Commercial
2012,"PORGY, RED",,,,,Confidential,Commercial
2012,"RAVEN, SEA",246,0,242,242,Public,Commercial
2012,SHRIMPS **,,,,,Confidential,Commercial
2012,SUCKERS **,149,0,,,Public,Commercial
2012,TRIPLETAIL,,,,,Confidential,Commercial
2012,WINDOWPANE,"44,641",20,"21,548","21,548",Public,Commercial
2012,"BASS, WHITE",6,0,,,Public,Commercial
